index,Name,Platform,Year_of_Release,Genre,Publisher,JP_Sales,Critic_Score,Critic_Count,Global_Sales
5670,4x4 Evolution,PS2,2001.0,Racing,Gathering of Developers,0.0,64.0,11.0,0.32
296,Namco Museum Vol.3,PS,1996.0,Misc,Sony Computer Entertainment,0.16,,,4.05
4995,Wolfenstein: The New Order,X360,2014.0,Shooter,Bethesda Softworks,0.0,,,0.38
14814,Eco Creatures: Save The Forest,DS,2007.0,Adventure,Rising Star Games,0.0,55.0,13.0,0.03
3169,Lemony Snicket's A Series of Unfortunate Events,PS2,2004.0,Platform,Activision,0.0,63.0,25.0,0.64
5617,Power Rangers Samurai,Wii,2011.0,Action,Namco Bandai Games,0.0,45.0,4.0,0.32
7384,Assassin's Creed Syndicate,PC,2015.0,Action,Ubisoft,0.0,74.0,14.0,0.21
14642,Drake & Josh: Talent Showdown,DS,2007.0,Adventure,THQ,0.0,,,0.03
13838,Fisherman's Challenge,PS2,2003.0,Sports,Konami Digital Entertainment,0.0,67.0,7.0,0.04
4938,Auto Modellista,PS2,2002.0,Racing,Capcom,0.0,66.0,20.0,0.39
8167,Shaun White Skateboarding,Wii,2010.0,Sports,Ubisoft,0.0,59.0,6.0,0.18
5808,TRON: Evolution,X360,2010.0,Action,Disney Interactive Studios,0.0,58.0,51.0,0.31
7894,Monsters vs. Aliens,PS2,2009.0,Action,Activision,0.0,64.0,4.0,0.19
3016,Summer Sports: Paradise Island (Others sales),Wii,2008.0,Sports,Ubisoft,0.0,,,0.67
12760,Aggressive Inline,GC,2002.0,Sports,Acclaim Entertainment,0.0,88.0,16.0,0.06
11046,Cardfight!! Vanguard: Ride to Victory,3DS,2013.0,Misc,FuRyu,0.09,,,0.09
6734,X-Men Origins: Wolverine,Wii,2009.0,Action,Activision,0.0,53.0,8.0,0.25
14285,Higurashi no Naku Koro ni Kizuna: Dai-San-Kan - Rasen,DS,2009.0,Adventure,Alchemist,0.03,,,0.03
8210,The Wild Thornberrys: Animal Adventures,PS,2000.0,Adventure,Mattel Interactive,0.0,,,0.17
10429,Kirarin * Revolution: Tsukutte Misechao! Kime * Kira Stage,DS,2007.0,Simulation,Konami Digital Entertainment,0.1,,,0.1
13063,Operation Flashpoint: Dragon Rising,PC,2009.0,Shooter,Codemasters,0.0,76.0,29.0,0.05
925,Star Fox Adventures,GC,2002.0,Adventure,Nintendo,0.3,82.0,39.0,1.87
8018,Jewel Master: Cradle of Athena,DS,2010.0,Puzzle,Storm City Games,0.0,,,0.18
1297,Xenogears,PS,1998.0,Role-Playing,SquareSoft,0.89,84.0,15.0,1.46
9319,Let's Play Ballerina,DS,2010.0,Sports,Deep Silver,0.0,,,0.13
8515,N2O: Nitrous Oxide,PS,1998.0,Racing,Gremlin Interactive Ltd,0.0,,,0.16
729,Monster Hunter Tri,Wii,2009.0,Role-Playing,Nintendo,1.05,84.0,70.0,2.22
15213,Phoenix Wright: Ace Attorney Trilogy,3DS,2014.0,Adventure,Capcom,0.02,81.0,34.0,0.02
7735,Iron Chef America: Supreme Cuisine,DS,2008.0,Simulation,Destineer,0.0,,,0.19
785,NBA 2K14,PS3,2013.0,Sports,Take-Two Interactive,0.04,84.0,26.0,2.11
3822,F.E.A.R. 2: Project Origin,X360,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.0,77.0,68.0,0.52
332,Harry Potter and the Sorcerer's Stone,PS,2001.0,Action,Electronic Arts,0.14,64.0,11.0,3.73
12892,Hearts of Iron IV,PC,2016.0,Strategy,Paradox Interactive,0.0,83.0,36.0,0.05
15696,Gallop Racer Inbreed,PS2,2006.0,Sports,Tecmo Koei,0.02,,,0.02
12257,Frogger Advance: The Great Quest,GBA,2002.0,Action,Konami Digital Entertainment,0.0,55.0,9.0,0.07
9135,¡Shin Chan Flipa en colores!,DS,2007.0,Platform,505 Games,0.14,,,0.14
15486,Oil Rush,PC,2012.0,Strategy,Iceberg Interactive,0.0,67.0,23.0,0.02
4012,Tony Hawk's Underground 2,GBA,2004.0,Sports,Activision,0.0,70.0,4.0,0.49
103,Just Dance,Wii,2009.0,Misc,Ubisoft,0.0,49.0,21.0,7.2
5122,Barbie Horse Adventures: Blue Ribbon Race,GBA,2003.0,Sports,Knowledge Adventure,0.0,,,0.37
13858,Zac to Ombra: Maboroshi no Yuuenchi,DS,2010.0,Adventure,Konami Digital Entertainment,0.04,,,0.04
3254,Fighters MEGAMiX,SAT,1996.0,Fighting,Sega,0.62,,,0.62
4323,World Soccer Winning Eleven 5 Final Evolution,PS2,2001.0,Sports,Konami Digital Entertainment,0.45,,,0.45
12590,Worldwide Soccer,SAT,1994.0,Sports,Sega,0.06,,,0.06
5603,Harry Potter and the Deathly Hallows - Part 2,PS3,2011.0,Action,Electronic Arts,0.0,43.0,21.0,0.32
15552,Ridge Racer Unbounded,PC,2012.0,Racing,Namco Bandai Games,0.0,72.0,9.0,0.02
1796,Red Dead Redemption: Undead Nightmare,PS3,2010.0,Action,Take-Two Interactive,0.06,,,1.14
14506,Max & the Magic Marker,Wii,2011.0,Platform,Unknown,0.0,,,0.03
8224,Street Fighter: The Movie,PS,1995.0,Fighting,Acclaim Entertainment,0.0,,,0.17
14342,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,PSV,2013.0,Strategy,Namco Bandai Games,0.03,,,0.03
5965,Invizimals: Shadow Zone,PSP,2010.0,Strategy,Sony Computer Entertainment,0.0,,,0.29
2171,Tom Clancy's Ghost Recon: Future Soldier,PS3,2012.0,Shooter,Ubisoft,0.09,79.0,18.0,0.95
10676,World Series of Poker 2008: Battle for the Bracelets,PS3,2007.0,Misc,Activision,0.0,75.0,6.0,0.1
5260,SOCOM: Tactical Strike,PSP,2007.0,Shooter,Sony Computer Entertainment,0.0,,,0.35
11358,Edna & Harvey: Harvey's New Eyes,PC,2011.0,Adventure,Rondomedia,0.0,,,0.08
14847,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,3DS,2013.0,Fighting,Arc System Works,0.03,,,0.03
5449,Jeanne d'Arc,PSP,2006.0,Role-Playing,Sony Computer Entertainment,0.1,87.0,45.0,0.33
13255,Strikers 1945,SAT,1996.0,Shooter,Atlus,0.05,,,0.05
11865,Commandos 2: Men of Courage,XB,2002.0,Strategy,Eidos Interactive,0.0,67.0,12.0,0.07
16340,Battle Worlds: Kronos,PC,2016.0,Strategy,Nordic Games,0.0,71.0,15.0,0.01
16187,The Legend of Heroes: Trails in the Sky Third Chapter,PS3,2013.0,Role-Playing,Falcom Corporation,0.01,,,0.01
2228,Build-A-Bear Workshop,DS,2007.0,Simulation,Game Factory,0.0,61.0,11.0,0.93
13614,True Love Story 3,PS2,2001.0,Simulation,Enterbrain,0.04,,,0.04
16002,Gummy Bears Magical Medallion,Wii,2011.0,Platform,Storm City Games,0.0,,,0.02
10722,Fifi and the Flowertots,DS,2009.0,Misc,Avanquest,0.0,,,0.1
16348,Farming Simulator 15 Expansion Pack,PC,2015.0,Action,Focus Home Interactive,0.0,,,0.01
13780,Metal Max Returns,SNES,1995.0,Role-Playing,Data East,0.04,,,0.04
1182,FIFA 16,X360,2015.0,Sports,Electronic Arts,0.0,,,1.57
9575,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,PS2,2005.0,Platform,Ubisoft,0.0,,,0.13
1328,Kirby Super Star,SNES,1996.0,Platform,Nintendo,1.09,,,1.44
7072,Transformers: Devastation,PS4,2015.0,Action,Activision,0.0,77.0,50.0,0.23
14465,Otometeki Koi Kakumei * Love Revo,PS2,2006.0,Adventure,Interchannel,0.03,,,0.03
1121,Ghosts 'n Goblins,NES,1986.0,Action,Capcom,0.61,,,1.64
138,World of Warcraft,PC,2004.0,Role-Playing,Activision,0.0,93.0,57.0,6.29
3833,Guinness World Records: The Videogame,DS,2008.0,Action,Warner Bros. Interactive Entertainment,0.0,70.0,4.0,0.52
253,Need for Speed: Most Wanted,PS2,2005.0,Racing,Electronic Arts,0.08,82.0,36.0,4.37
4700,Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,Wii,2009.0,Misc,Hudson Soft,0.41,,,0.41
1580,Kung Fu Panda,DS,2008.0,Action,Activision,0.0,,,1.25
42,Grand Theft Auto V,PS4,2014.0,Action,Take-Two Interactive,0.38,97.0,66.0,12.61
155,LEGO Star Wars: The Complete Saga,Wii,2007.0,Action,LucasArts,0.0,80.0,17.0,5.64
8230,SaGa 2: Hihou Densetsu - Goddess of Destiny,DS,2009.0,Role-Playing,Square Enix,0.17,,,0.17
12898,Sega Soccer Slam,XB,2002.0,Sports,Sega,0.0,80.0,15.0,0.05
14782,Otome wa Oanesama ni Koi Shiteru Portable: 2-Jin no Elder,PSP,2011.0,Adventure,Alchemist,0.03,,,0.03
4752,Duke Nukem Forever,PC,2011.0,Shooter,Take-Two Interactive,0.0,54.0,48.0,0.41
3010,London 2012: The Official Video Game of the Olympic Games,PS3,2012.0,Sports,Sega,0.0,,,0.67
3980,Major League Baseball 2K12,X360,2012.0,Sports,Take-Two Interactive,0.0,68.0,19.0,0.5
4612,Mega Man Anniversary Collection,GC,2004.0,Platform,Capcom,0.0,81.0,32.0,0.42
713,Madden NFL 12,PS3,2011.0,Sports,Electronic Arts,0.0,79.0,31.0,2.25
11328,Onimusha Tactics,GBA,2003.0,Strategy,Capcom,0.0,64.0,21.0,0.08
7280,American Idol,GBA,2003.0,Misc,Codemasters,0.0,,,0.22
5667,The Biggest Loser,DS,2009.0,Sports,THQ,0.0,63.0,5.0,0.32
7287,Afrika,PS3,2008.0,Adventure,Unknown,0.08,63.0,12.0,0.22
14564,Starshot: Space Circus Fever,N64,1998.0,Platform,Infogrames,0.0,,,0.03
1236,Final Fantasy XIV: A Realm Reborn,PC,2010.0,Role-Playing,Square Enix,0.0,,,1.52
16096,Space Invaders Revolution,DS,2005.0,Shooter,Rising Star Games,0.0,49.0,9.0,0.01
13015,JoJo no Kimy? na B?ken Fantomu Buraddo,PS2,2006.0,Action,Namco Bandai Games,0.05,,,0.05
1424,Gradius,NES,1986.0,Shooter,Konami Digital Entertainment,1.0,,,1.36
1322,Mass Effect 2,PS3,2011.0,Role-Playing,Electronic Arts,0.03,94.0,62.0,1.45
4707,Ogre Battle 64: Person of Lordly Caliber,N64,1999.0,Role-Playing,Nintendo,0.25,,,0.41
15183,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable,PSP,2011.0,Misc,Paon,0.02,,,0.02
11226,XIII,GC,2003.0,Shooter,Ubisoft,0.0,73.0,27.0,0.09
2519,Shin Megami Tensei: Persona 4,PS2,2008.0,Role-Playing,Atlus,0.36,90.0,47.0,0.82
11879,Spot Goes to Hollywood,PS,1996.0,Platform,Virgin Interactive,0.0,,,0.07
6483,Naruto: Ultimate Ninja Heroes,PSP,2006.0,Fighting,Namco Bandai Games,0.0,70.0,11.0,0.26
9334,The Guy Game,PS2,2004.0,Misc,Gathering of Developers,0.0,48.0,20.0,0.13
14291,Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable,PSP,2006.0,Misc,Daito,0.03,,,0.03
11632,Bleach: Heat the Soul 7,PSP,2010.0,Fighting,Sony Computer Entertainment,0.08,,,0.08
11175,Digimon World Re:Digitize Decode,3DS,2013.0,Role-Playing,Namco Bandai Games,0.09,,,0.09
14362,Saru! Get You! SaruSaru Daisakusen,PSP,2007.0,Platform,Sony Computer Entertainment,0.03,,,0.03
124,The Legend of Zelda,NES,1986.0,Action,Nintendo,1.69,,,6.51
1814,Fantasy Life,3DS,2012.0,Role-Playing,Nintendo,0.37,73.0,51.0,1.13
6931,Tiger Woods PGA Tour 10,PSP,2009.0,Sports,Electronic Arts,0.0,70.0,7.0,0.24
8223,EyePet & Friends,PS3,2011.0,Simulation,Sony Computer Entertainment,0.0,,,0.17
9880,"Ed, Edd n Eddy: The Mis-Edventures",GBA,2005.0,Platform,Midway Games,0.0,,,0.12
8984,MLB SlugFest 20-03,GC,2002.0,Sports,Midway Games,0.0,80.0,10.0,0.15
1628,Castlevania,NES,1986.0,Platform,Konami Digital Entertainment,0.62,,,1.23
12431,Nights of Azure,PS4,2015.0,Action,Tecmo Koei,0.0,67.0,40.0,0.06
12317,Bullet Girls,PSV,2014.0,Action,D3Publisher,0.06,,,0.06
3180,Tony Hawk's Pro Skater 2x,XB,2001.0,Sports,Activision,0.0,78.0,24.0,0.63
9491,NightCaster,XB,2002.0,Action,Microsoft Game Studios,0.0,61.0,27.0,0.13
13220,Natural Doctrine,PS3,2014.0,Role-Playing,Nippon Ichi Software,0.01,,,0.05
3353,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",X360,2007.0,Action,Activision,0.0,,,0.6
8174,Sonic Riders: Zero Gravity,PS2,2008.0,Racing,Sega,0.0,56.0,16.0,0.18
6080,PGA Tour 97,PS,1996.0,Sports,Electronic Arts,0.0,,,0.29
6346,Mat Hoffman's Pro BMX,GBA,2001.0,Sports,Activision,0.0,71.0,11.0,0.27
11839,Margot's Word Brain,DS,2008.0,Puzzle,Zoo Games,0.0,,,0.07
14235,WRC: FIA World Rally Championship,PSP,2005.0,Racing,Sony Computer Entertainment,0.0,67.0,18.0,0.03
4231,Tak 2: The Staff of Dreams,GBA,2004.0,Platform,THQ,0.0,45.0,5.0,0.46
5381,DanceDanceRevolution,Wii,2010.0,Simulation,Konami Digital Entertainment,0.0,,,0.34
8704,Courier Crisis,PS,1997.0,Racing,BMG Interactive Entertainment,0.0,,,0.15
10385,FlatOut: Ultimate Carnage,X360,2007.0,Racing,Empire Interactive,0.0,80.0,44.0,0.11
3299,Duke Nukem: Total Meltdown,PS,1997.0,Shooter,GT Interactive,0.0,,,0.61
14778,Disney Sports Soccer,GBA,2002.0,Sports,Konami Digital Entertainment,0.0,68.0,5.0,0.03
7864,Death Jr.,PSP,2005.0,Platform,Konami Digital Entertainment,0.0,61.0,40.0,0.19
11127,Crayon Shin-Chan Shokkugan! Densetsu o Yobu Omake Daiketsusen!!,DS,2010.0,Action,Namco Bandai Games,0.09,,,0.09
10899,Barbie and the Magic of Pegasus,GBA,2005.0,Action,Vivendi Games,0.0,,,0.09
6711,Freshly-Picked: Tingle's Rosy Rupeeland,DS,2006.0,Role-Playing,Nintendo,0.24,,,0.25
6107,Netsu Chu! Pro Yakyuu 2003,PS2,2003.0,Sports,Namco Bandai Games,0.28,,,0.28
15175,RayCrisis: Series Termination,PS,1999.0,Shooter,JVC,0.0,67.0,8.0,0.02
14874,Aegis of Earth: Protonovus Assault,PSV,2016.0,Action,PQube,0.0,,,0.03
16196,Grooverider: Slot Car Thunder,XB,2003.0,Racing,Encore,0.0,45.0,9.0,0.01
1156,Silent Hill,PS,1999.0,Action,Konami Digital Entertainment,0.3,86.0,17.0,1.6
7103,Deca Sports 3,Wii,2010.0,Sports,Hudson Soft,0.0,41.0,7.0,0.23
6918,PDC World Championship Darts 2008,Wii,2008.0,Sports,Oxygen Interactive,0.0,51.0,18.0,0.24
1095,StarCraft II: Heart of the Swarm,PC,2013.0,Strategy,Activision,0.0,86.0,68.0,1.67
7679,Baja: Edge of Control,X360,2008.0,Racing,THQ,0.0,65.0,35.0,0.2
9574,Hyperdevotion Noire: Goddess Black Heart,PSV,2014.0,Role-Playing,Idea Factory,0.06,68.0,24.0,0.13
5172,"999: Nine Hours, Nine Persons, Nine Doors",DS,2009.0,Adventure,ChunSoft,0.03,,,0.36
1872,NCAA Football 14,X360,2013.0,Sports,Electronic Arts,0.0,77.0,18.0,1.09
13720,Civilization Beyond Earth: Rising Tide,PC,2015.0,Strategy,Take-Two Interactive,0.0,,,0.04
10807,Street Fighter Collection,PS,1997.0,Fighting,Capcom,0.09,,,0.1
5141,Wanted: Weapons of Fate,X360,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.0,62.0,61.0,0.37
14996,Jewel Quest 5: The Sleepless Star,DS,2012.0,Action,Licensed 4U,0.0,,,0.02
15739,Elminage II: Sousei no Megami to Unmei no Daichi,PSP,2009.0,Role-Playing,Starfish,0.02,,,0.02
10314,Planet 51,X360,2009.0,Action,Sega,0.0,53.0,13.0,0.11
10745,Ridge Racer 2,PSP,2006.0,Racing,Sony Computer Entertainment,0.07,,,0.1
6667,Michael Jackson: The Experience,DS,2010.0,Misc,Ubisoft,0.0,64.0,5.0,0.25
11362,Guilty Gear XX Accent Core Plus,PSP,2008.0,Fighting,PQube,0.04,,,0.08
14970,Angelique: Maren no Rokukishi,PSP,2011.0,Adventure,Idea Factory,0.03,,,0.03
15243,Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 2: CR Evangelion - Hajimari no Fukuin,PSP,2010.0,Misc,D3Publisher,0.02,,,0.02
11124,Karaoke Revolution Presents American Idol Encore,PS3,2008.0,Misc,Konami Digital Entertainment,0.0,,,0.09
7056,Soldier of Fortune II: Double Helix,XB,2003.0,Shooter,Activision,0.0,61.0,26.0,0.23
6967,Cabela's Big Game Hunter 2012,PS3,2011.0,Sports,Activision,0.0,,,0.23
12176,God Hand,PS2,2006.0,Action,Capcom,0.07,73.0,48.0,0.07
11017,Samurai Shodown Anthology,PSP,,Fighting,Ignition Entertainment,0.0,,,0.09
10915,Backyard Sports: Sandlot Sluggers,X360,2010.0,Sports,Atari,0.0,,,0.09
13691,Need for Speed: ProStreet,PC,2007.0,Racing,Electronic Arts,0.0,70.0,18.0,0.04
2999,Street Sk8er,PS,1998.0,Sports,Electronic Arts,0.0,,,0.67
12328,Kamen Rider: Dragon Knight,Wii,2009.0,Fighting,D3Publisher,0.0,,,0.06
9917,Zenses: Ocean,DS,2008.0,Puzzle,Game Factory,0.0,56.0,5.0,0.12
9641,Armed and Dangerous,XB,2003.0,Shooter,LucasArts,0.0,79.0,41.0,0.13
8089,Cabela's Big Game Hunter 2005 Adventures,XB,2004.0,Sports,Activision,0.0,65.0,5.0,0.18
7680,Tiger Woods PGA Tour 06,PSP,2005.0,Sports,Electronic Arts,0.0,80.0,15.0,0.2
15762,Castle Shikigami 2,PS2,2004.0,Shooter,Play It,0.0,67.0,4.0,0.02
4446,Eternal Darkness: Sanity's Requiem,GC,2002.0,Adventure,Nintendo,0.0,92.0,41.0,0.44
6593,One Piece: Pirate Warriors 3,PS3,2015.0,Action,Namco Bandai Games,0.19,,,0.25
7723,Major League Baseball 2K12,PS3,2012.0,Sports,Take-Two Interactive,0.0,68.0,8.0,0.19
14381,Maximum Racing: GP Classic Racing,Wii,2010.0,Racing,Nordic Games,0.0,,,0.03
15077,Colin McRae Rally 2.0,GBA,2002.0,Racing,Codemasters,0.0,80.0,8.0,0.02
12540,Digimon All-Star Rumble,X360,2014.0,Fighting,Namco Bandai Games,0.0,,,0.06
2819,Harvest Moon DS: Island of Happiness,DS,2007.0,Simulation,Rising Star Games,0.25,65.0,15.0,0.72
16053,Narcissus: Moshimo Ashita ga Runara,PSP,2010.0,Adventure,Kadokawa Shoten,0.02,,,0.02
9532,My Baby: First Steps,Wii,2009.0,Simulation,SouthPeak Games,0.0,,,0.13
2761,Midnight Club 3: DUB Edition,XB,2005.0,Racing,Take-Two Interactive,0.0,84.0,53.0,0.74
1282,Resistance 3,PS3,2011.0,Shooter,Sony Computer Entertainment,0.05,83.0,91.0,1.48
6739,U-Sing: Girls Night,Wii,2010.0,Misc,Mindscape,0.0,,,0.25
9879,Deepak Chopra's Leela,X360,2011.0,Misc,THQ,0.0,,,0.12
565,Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,2010.0,Puzzle,Nintendo,0.35,79.0,51.0,2.67
2729,San Francisco Rush: Extreme Racing,N64,1997.0,Racing,GT Interactive,0.0,,,0.75
5,Tetris,GB,1989.0,Puzzle,Nintendo,4.22,,,30.26
6358,Thoroughbred Breeder II,SNES,1994.0,Simulation,Hect,0.27,,,0.27
3725,Dragon Ball Z: Ultimate Tenkaichi,X360,2011.0,Fighting,Namco Bandai Games,0.01,55.0,24.0,0.54
1753,FIFA 14,XOne,2013.0,Sports,Electronic Arts,0.0,88.0,22.0,1.16
12057,Earth Defense Force 2: Invaders from Planet Space,PSV,2014.0,Action,Xseed Games,0.04,72.0,20.0,0.07
15280,PachiPara 15: Super Umi Monogatari in Okinawa 2,PS3,2010.0,Misc,Irem Software Engineering,0.02,,,0.02
16225,SBK09 Superbike World Championship,PS3,2009.0,Racing,Black Bean Games,0.0,,,0.01
15890,WTA Tour Tennis,GBA,2002.0,Sports,Konami Digital Entertainment,0.0,66.0,9.0,0.02
4606,NFL Blitz 2001,N64,2000.0,Sports,Midway Games,0.0,,,0.42
15983,Sniper Elite,PC,2005.0,Shooter,MC2 Entertainment,0.0,76.0,13.0,0.02
3747,NCAA March Madness 06,PS2,2005.0,Sports,Electronic Arts,0.0,78.0,19.0,0.53
6274,Need for Speed: Most Wanted,WiiU,2013.0,Racing,Electronic Arts,0.0,,,0.27
4658,Dexter's Laboratory Deesaster Strikes,GBA,2001.0,Adventure,BAM! Entertainment,0.0,,,0.41
356,Luigi's Mansion,GC,2001.0,Action,Nintendo,0.46,78.0,34.0,3.6
3420,Naruto: The Broken Bond,X360,2008.0,Action,Ubisoft,0.0,80.0,34.0,0.59
5664,UEFA Euro 2008 Austria-Switzerland,PS2,2008.0,Sports,Electronic Arts,0.0,,,0.32
16019,Dream Dancer,DS,,Misc,,0.0,,,0.02
10273,The Polar Express,GC,2004.0,Adventure,THQ,0.0,40.0,7.0,0.11
3908,Iron Man,DS,2008.0,Action,Sega,0.0,56.0,10.0,0.51
6803,Harvest Moon: Magical Melody,GC,2005.0,Simulation,Ubisoft,0.0,83.0,14.0,0.24
6575,Doukyuusei if,SAT,1996.0,Role-Playing,NEC,0.26,,,0.26
402,Rugrats: Search For Reptar,PS,1998.0,Adventure,THQ,0.0,,,3.34
5322,Hello Kitty Daily,DS,2008.0,Misc,Nobilis,0.0,,,0.35
11357,Smart Bomb,PSP,2005.0,Puzzle,Eidos Interactive,0.0,45.0,19.0,0.08
5510,MLB 08: The Show,PSP,2008.0,Sports,Sony Computer Entertainment,0.0,83.0,14.0,0.33
7168,Super Adventure Island,SNES,1992.0,Platform,Hudson Soft,0.22,,,0.22
6069,BeatMania Append 4thMix: The beat goes on,PS,1999.0,Simulation,Konami Digital Entertainment,0.27,,,0.29
14004,Worms: Ultimate Mayhem,PC,2011.0,Strategy,Unknown,0.0,66.0,4.0,0.04
14206,Hitman: Blood Money,PC,2006.0,Action,Eidos Interactive,0.0,82.0,35.0,0.03
6439,Petz: Horsez 2,PS2,2007.0,Simulation,Ubisoft,0.0,,,0.26
10654,Spider-Man: Web of Shadows,DS,2008.0,Action,Activision,0.0,77.0,12.0,0.1
4064,Sniper: Art of Victory,PC,2008.0,Shooter,City Interactive,0.0,36.0,7.0,0.49
4769,Star Wars The Clone Wars: Republic Heroes,PSP,2009.0,Action,LucasArts,0.0,,,0.4
8950,Shin Chan: ¡Aventuras de Cine!,DS,2008.0,Platform,505 Games,0.15,,,0.15
13548,My Body Coach,Wii,2009.0,Sports,Big Ben Interactive,0.0,,,0.04
15054,Final Fantasy XIV: Heavensward,PS3,2015.0,Action,Square Enix,0.01,,,0.02
16313,Rail Simulator,PC,2007.0,Simulation,Electronic Arts,0.0,72.0,13.0,0.01
10152,JASF: Jane's Advanced Strike Fighters,PS3,2011.0,Simulation,Deep Silver,0.0,41.0,7.0,0.11
13706,Little Busters! Converted Edition,PSP,2010.0,Adventure,Prototype,0.04,,,0.04
3884,Pac-Man Fever,PS2,2001.0,Misc,Sony Computer Entertainment,0.0,47.0,14.0,0.51
9278,Apex,XB,2003.0,Racing,Atari,0.0,74.0,26.0,0.14
5406,Tiny Tank,PS,1998.0,Action,Sony Computer Entertainment,0.0,,,0.34
6611,Smart Girl's Playhouse,DS,2007.0,Misc,505 Games,0.0,,,0.25
8885,eJay Clubworld,PS2,,Misc,Empire Interactive,0.0,69.0,5.0,0.15
12649,pro evolution soccer 2011,PC,2010.0,Sports,Konami Digital Entertainment,0.0,79.0,9.0,0.06
14126,Harukanaru Toki no Naka de: Maihitoyo,PS2,2006.0,Adventure,Tecmo Koei,0.04,,,0.04
4211,2010 FIFA World Cup South Africa,PSP,2010.0,Sports,Electronic Arts,0.03,69.0,11.0,0.46
15994,Majesty 2 Collection,PC,2011.0,Strategy,Paradox Interactive,0.0,,,0.02
11131,Transworld Snowboarding,XB,2002.0,Sports,Atari,0.0,74.0,14.0,0.09
9567,Shining Wind,PS2,2007.0,Role-Playing,Sega,0.13,,,0.13
10847,Glory Days 2,DS,2007.0,Strategy,Ghostlight,0.0,73.0,28.0,0.09
16205,Aeon Flux,XB,2005.0,Action,THQ,0.0,69.0,27.0,0.01
15481,Samurai & Dragons,PSV,2012.0,Action,Sega,0.02,,,0.02
13911,The Adventures of Darwin,PS2,2006.0,Strategy,Essential Games,0.03,53.0,10.0,0.04
8594,Macross Ace Frontier,PSP,2008.0,Simulation,Namco Bandai Games,0.16,,,0.16
1310,WCW vs the World,PS,1998.0,Fighting,THQ,0.04,,,1.46
11781,Kung Fu Panda: Legendary Warriors,Wii,2008.0,Action,Activision,0.0,,,0.07
6221,Deer Hunter,PS2,2003.0,Sports,Atari,0.0,,,0.28
11219,Top Gear Rally,GBA,2003.0,Racing,Kemco,0.0,78.0,12.0,0.09
1101,Shaun White Snowboarding: Road Trip,Wii,2008.0,Sports,Ubisoft,0.0,78.0,28.0,1.66
9721,Makai Kingdom: Chronicles of the Sacred Tome,PS2,2005.0,Role-Playing,Tecmo Koei,0.0,77.0,41.0,0.12
5168,Build-A-Bear Workshop: A Friend Fur All Seasons,Wii,2008.0,Simulation,Game Factory,0.0,,,0.36
13806,Sengoku Musou 3 Z Special,PSP,2012.0,Action,Ackkstudios,0.04,,,0.04
13118,Jenga World Tour,Wii,2007.0,Misc,Atari,0.0,26.0,14.0,0.05
12951,Bust-A-Bloc,PS2,2002.0,Puzzle,Midas Interactive Entertainment,0.05,,,0.05
530,Dragon Quest V: Tenkuu no Hanayome,SNES,1992.0,Role-Playing,Enix Corporation,2.78,,,2.79
13264,Koihime Musou,PS2,2008.0,Adventure,Yeti,0.05,,,0.05
12240,Bleach: Hanatareshi Yabou,PS2,2006.0,Role-Playing,Sony Computer Entertainment,0.07,,,0.07
2686,Metroid Prime Hunters,DS,2006.0,Shooter,Nintendo,0.11,85.0,54.0,0.76
15427,Gal Gun,PS3,2012.0,Shooter,Alchemist,0.02,,,0.02
2554,Who wants to be a millionaire,PS,2000.0,Misc,Eidos Interactive,0.0,,,0.8
8240,Gretzky NHL 2005,PS2,2004.0,Sports,Sony Computer Entertainment,0.0,66.0,24.0,0.17
5931,Scooby-Doo! Night of 100 Frights,GC,2002.0,Platform,THQ,0.0,,,0.3
7768,Shiren the Wanderer,Wii,2008.0,Role-Playing,Sega,0.11,71.0,21.0,0.19
5416,Football Manager Handheld 2008,PSP,2007.0,Sports,Sega,0.0,,,0.34
194,Kirby's Dream Land,GB,1992.0,Platform,Nintendo,1.7,,,5.13
16329,Victory Spike,PS,1996.0,Sports,Imagineer,0.01,,,0.01
12658,Emblem of Gundam,DS,2008.0,Strategy,Namco Bandai Games,0.06,,,0.06
8108,Grand Slam Tennis 2,X360,2012.0,Sports,Electronic Arts,0.0,71.0,45.0,0.18
7450,Greg Hastings Paintball 2,X360,2010.0,Shooter,Majesco Entertainment,0.0,,,0.21
2417,Endless Ocean: Blue World,Wii,2009.0,Simulation,Nintendo,0.12,76.0,42.0,0.86
879,Kirby Squeak Squad,DS,2006.0,Platform,Nintendo,1.05,71.0,29.0,1.94
6291,Bishoujo Senshi Sailormoon R,SNES,1993.0,Fighting,Namco Bandai Games,0.27,,,0.27
3699,Enslaved: Odyssey to the West,X360,2010.0,Action,Namco Bandai Games,0.0,82.0,72.0,0.54
