carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
15901,skoda, Kamiq,2019,Manual,1500,Petrol,145.0,47.1,1.0,18944
15413,audi, A7,2017,Automatic,39309,Diesel,145.0,52.3,3.0,24490
16839,toyota, Prius,2016,Automatic,28000,Hybrid,0.0,85.6,1.8,17695
17053,toyota, Prius,2020,Automatic,3,Hybrid,135.0,64.2,1.8,25990
18562,audi, A8,2018,Semi-Auto,13512,Diesel,145.0,50.4,3.0,33498
13583,skoda, Rapid,2018,Semi-Auto,2736,Petrol,150.0,61.4,1.0,11495
12107,bmw, i3,2016,Automatic,8421,Hybrid,0.0,470.8,0.0,19490
15676,ford, KA,2010,Manual,80000,Petrol,30.0,55.4,1.2,3195
18213,vw, Arteon,2019,Semi-Auto,4926,Diesel,145.0,62.8,2.0,25182
12989,merc, CLS Class,2013,Automatic,48500,Diesel,145.0,54.3,2.1,13495
18385,toyota, Prius,2010,Automatic,67000,Hybrid,0.0,70.6,1.8,6995
12578,hyundi, Santa Fe,2016,Automatic,10317,Diesel,235.0,42.8,2.2,19495
14347,ford, Galaxy,2018,Semi-Auto,34715,Diesel,145.0,52.3,2.0,18000
17970,hyundi, I800,2018,Manual,38090,Diesel,145.0,37.7,2.5,14000
13276,merc, SLK,2016,Semi-Auto,16107,Diesel,30.0,70.6,2.0,17980
15980,skoda, Scala,2020,Automatic,1000,Petrol,150.0,47.1,1.0,17980
13580,ford, KA,2013,Manual,41109,Petrol,30.0,57.7,1.2,4499
14195,vauxhall, Zafira Tourer,2017,Automatic,15000,Petrol,200.0,40.9,1.4,12200
12830,skoda, Scala,2019,Manual,1514,Petrol,150.0,47.9,1.5,17995
18539,skoda, Rapid,2016,Manual,74129,Diesel,0.0,78.5,1.4,5790
16086,hyundi, I40,2016,Semi-Auto,45518,Diesel,125.0,56.5,1.7,10995
19484,vauxhall, Zafira Tourer,2017,Automatic,5318,Petrol,145.0,40.9,1.4,13599
15885,vw, Arteon,2018,Semi-Auto,31593,Diesel,150.0,52.3,2.0,18498
13958,hyundi, IX20,2015,Automatic,12000,Petrol,200.0,43.6,1.6,8495
13551,merc, V Class,2019,Automatic,1253,Diesel,145.0,36.2,2.0,58800
15851,bmw, X6,2018,Semi-Auto,7531,Diesel,145.0,40.9,3.0,40322
15597,hyundi, Santa Fe,2019,Automatic,12000,Diesel,145.0,39.2,2.2,31995
13559,audi, A8,2018,Semi-Auto,12195,Diesel,145.0,50.4,3.0,35995
17503,hyundi, IX20,2016,Automatic,15728,Petrol,165.0,43.5,1.6,9750
17654,merc, CLS Class,2016,Automatic,13062,Diesel,150.0,51.4,3.0,23995
17012,ford, Edge,2017,Manual,24271,Diesel,145.0,48.7,2.0,19557
18498,vw, Tiguan Allspace,2018,Manual,35000,Diesel,145.0,49.6,2.0,21995
18211,hyundi, Santa Fe,2020,Semi-Auto,1088,Diesel,145.0,39.2,2.2,35995
13404,toyota, Avensis,2017,Automatic,31774,Petrol,145.0,46.3,1.8,13295
12521,ford, Grand C-MAX,2017,Manual,12628,Diesel,30.0,64.2,1.5,12698
12791,hyundi, I40,2016,Manual,40134,Diesel,30.0,65.7,1.7,9698
16282,ford, Galaxy,2017,Manual,34034,Diesel,150.0,56.5,2.0,17998
13721,bmw, X6,2019,Semi-Auto,13000,Diesel,145.0,44.8,3.0,41780
14843,hyundi, IX20,2013,Automatic,48666,Petrol,200.0,43.6,1.6,7234
15864,ford, Grand C-MAX,2013,Manual,37522,Diesel,125.0,60.1,1.6,6998
13104,merc, SLK,2006,Automatic,75000,Petrol,555.0,28.0,3.5,4995
12926,vauxhall, GTC,2016,Manual,43589,Diesel,125.0,60.1,2.0,9498
15728,toyota, Prius,2019,Automatic,722,Hybrid,140.0,64.2,1.8,23998
13770,skoda, Rapid,2013,Manual,99000,Diesel,30.0,64.2,1.6,4495
13437,skoda, Scala,2019,Manual,4380,Petrol,145.0,49.6,1.0,16491
18781,ford, Edge,2019,Semi-Auto,5542,Diesel,145.0,37.2,2.0,32599
17598,toyota, Prius,2018,Automatic,43584,Hybrid,135.0,235.0,1.8,19072
13347,hyundi, IX20,2016,Manual,9442,Petrol,125.0,50.4,1.4,8995
13130,audi, A8,2018,Semi-Auto,11000,Diesel,145.0,48.7,3.0,38750
13550,vw, Arteon,2019,Automatic,6000,Diesel,145.0,44.1,2.0,27990
18578,ford, Edge,2019,Semi-Auto,6852,Diesel,145.0,37.2,2.0,32499
16816,ford, Galaxy,2016,Manual,30416,Diesel,125.0,56.5,2.0,17000
13955,hyundi, I40,2019,Manual,8178,Petrol,150.0,38.2,1.6,16250
18602,hyundi, IX20,2016,Manual,16407,Petrol,125.0,50.4,1.4,8298
14877,bmw, 7 Series,2015,Automatic,65218,Diesel,145.0,54.3,3.0,23499
15903,vw, Amarok,2019,Automatic,3460,Diesel,260.0,33.6,3.0,34995
15948,bmw, 6 Series,2019,Semi-Auto,7994,Petrol,145.0,42.8,2.0,31999
12329,skoda, Scala,2019,Automatic,3572,Petrol,145.0,45.6,1.5,16295
17578,hyundi, I800,2018,Manual,33610,Diesel,145.0,31.7,2.5,16459
16291,ford, Galaxy,2016,Automatic,23647,Diesel,145.0,52.3,2.0,17500
18144,skoda, Yeti,2013,Manual,58000,Diesel,30.0,61.4,1.6,6999
18777,bmw, X4,2015,Automatic,26928,Diesel,200.0,47.9,3.0,20600
18476,hyundi, I40,2019,Semi-Auto,1650,Diesel,145.0,54.3,1.6,21990
12353,toyota, Prius,2016,Automatic,9320,Hybrid,0.0,94.1,1.8,19990
14292,vw, Arteon,2020,Semi-Auto,3000,Diesel,145.0,44.1,2.0,31500
17230,ford, Grand Tourneo Connect,2017,Manual,4856,Diesel,145.0,61.4,1.5,13998
12285,toyota, Prius,2011,Manual,112000,Other,0.0,70.6,1.8,7250
13517,toyota, Prius,2016,Automatic,27086,Hybrid,10.0,64.2,1.8,20995
19412,ford, Grand Tourneo Connect,2019,Manual,15244,Diesel,145.0,61.4,1.5,16000
18444,audi, R8,2018,Automatic,3562,Petrol,145.0,23.0,5.2,94990
15037,hyundi, IX35,2015,Manual,51000,Diesel,145.0,53.3,1.7,8290
17960,hyundi, I800,2018,Manual,38560,Diesel,145.0,37.7,2.5,14000
15159,bmw, M4,2017,Manual,15500,Petrol,330.0,32.1,3.0,35995
15746,ford, Grand C-MAX,2017,Semi-Auto,15866,Diesel,30.0,58.9,1.5,11695
14669,toyota, Verso,2017,Semi-Auto,13655,Petrol,205.0,42.8,1.8,13998
13123,merc, S Class,2015,Automatic,77719,Diesel,160.0,51.4,3.0,19991
16422,audi, R8,2020,Semi-Auto,333,Petrol,145.0,21.4,5.2,133900
18317,merc, CLS Class,2013,Automatic,71004,Diesel,145.0,55.0,2.1,10200
18594,skoda, Scala,2019,Manual,5,Petrol,145.0,49.6,1.0,15490
13069,audi, Q8,2018,Semi-Auto,11691,Diesel,145.0,32.8,3.0,59000
15530,vw, Arteon,2019,Semi-Auto,1522,Petrol,145.0,47.1,2.0,28496
15406,ford, KA,2012,Manual,57000,Petrol,30.0,57.7,1.2,5495
17872,bmw, Z3,1998,Manual,56500,Petrol,270.0,35.3,1.9,3950
13060,ford, KA,2015,Manual,41800,Petrol,30.0,57.7,1.2,4995
15287,ford, Galaxy,2016,Manual,28139,Petrol,160.0,43.5,1.5,16000
13640,vauxhall, Combo Life,2019,Manual,9000,Petrol,145.0,42.2,1.2,15760
13449,ford, KA,2016,Manual,33236,Petrol,30.0,57.7,1.2,4941
14644,ford, Grand C-MAX,2017,Manual,14789,Diesel,30.0,64.2,1.5,10995
16744,ford, Puma,2020,Manual,60,Petrol,150.0,51.4,1.0,19900
16191,merc, CLA Class,2015,Manual,120000,Diesel,20.0,65.7,2.1,11493
16403,merc, GL Class,2016,Automatic,53167,Diesel,20.0,67.3,2.1,14499
16460,ford, Grand Tourneo Connect,2019,Manual,6069,Diesel,145.0,61.4,1.5,16500
12952,toyota, Verso,2015,Manual,40857,Diesel,30.0,62.8,1.6,10495
18451,ford, KA,2014,Manual,29695,Petrol,30.0,57.7,1.2,5295
18285,bmw, Z3,1999,Manual,51949,Petrol,255.0,35.3,1.9,3995
16980,audi, A7,2019,Semi-Auto,933,Diesel,145.0,45.6,2.0,41995
12220,skoda, Kamiq,2019,Semi-Auto,4750,Petrol,145.0,45.6,1.0,19495
16557,vauxhall, Combo Life,2019,Manual,1733,Petrol,145.0,42.2,1.2,16658
13663,merc, CLA Class,2017,Automatic,27941,Diesel,145.0,68.9,2.1,14800
15924,skoda, Scala,2019,Manual,3497,Petrol,150.0,49.6,1.0,14988
17148,merc, CLS Class,2019,Semi-Auto,7036,Diesel,145.0,48.7,2.9,36490
13054,hyundi, I800,2017,Automatic,35154,Diesel,325.0,33.6,2.5,15985
17269,toyota, Land Cruiser,2015,Automatic,16871,Diesel,325.0,34.9,3.0,32498
16538,audi, A7,2019,Automatic,2800,Diesel,145.0,35.8,3.0,47750
12953,ford, Galaxy,2019,Semi-Auto,3802,Diesel,145.0,54.3,2.0,28500
12987,vw, Arteon,2019,Manual,5000,Diesel,145.0,52.3,2.0,26490
18917,bmw, X4,2019,Automatic,5505,Diesel,145.0,42.8,2.0,39995
18254,toyota, Prius,2017,Automatic,27899,Hybrid,0.0,94.1,1.8,17498
14885,merc, CLS Class,2013,Automatic,56030,Diesel,145.0,55.0,2.1,12295
16601,merc, CLS Class,2016,Automatic,48017,Diesel,160.0,51.4,3.0,19499
14023,vw, Scirocco,2017,Manual,9287,Diesel,145.0,53.3,2.0,16798
13819,skoda, Scala,2019,Semi-Auto,5900,Diesel,145.0,54.3,1.6,21501
19594,ford, Puma,2020,Manual,2475,Petrol,145.0,50.4,1.0,19991
13629,vauxhall, GTC,2016,Manual,10985,Diesel,30.0,65.7,1.6,10499
12903,vw, Amarok,2019,Automatic,2569,Diesel,260.0,33.6,3.0,31995
14400,vw, Beetle,2016,Manual,21930,Petrol,125.0,51.4,1.2,10941
15068,skoda, Scala,2020,Semi-Auto,100,Petrol,145.0,45.6,1.5,18545
13460,skoda, Kamiq,2020,Semi-Auto,1575,Petrol,145.0,43.5,1.5,19885
16397,vw, Scirocco,2017,Semi-Auto,46323,Diesel,145.0,62.8,2.0,13570
19501,audi, A8,2017,Semi-Auto,32066,Petrol,145.0,30.1,4.0,35850
15977,hyundi, I800,2019,Automatic,12450,Diesel,145.0,28.0,2.5,19965
15577,merc, M Class,2012,Automatic,54632,Diesel,200.0,44.8,2.1,15299
13023,vw, Arteon,2019,Manual,41,Diesel,145.0,52.3,2.0,27998
17586,bmw, Z4,2016,Automatic,10000,Petrol,205.0,41.5,2.0,18948
18412,bmw, 6 Series,2014,Automatic,51920,Diesel,160.0,49.6,3.0,17500
19298,audi, A8,2020,Semi-Auto,1354,Diesel,145.0,39.2,3.0,48490
17310,merc, S Class,2017,Automatic,22657,Hybrid,20.0,61.4,2.1,36890
15619,merc, V Class,2019,Automatic,5322,Diesel,145.0,45.6,2.0,39580
13698,merc, S Class,2015,Automatic,11000,Petrol,270.0,33.2,4.7,38980
14455,vw, Tiguan Allspace,2020,Semi-Auto,2500,Diesel,145.0,38.7,2.0,37950
15324,vw, Shuttle,2019,Automatic,10563,Diesel,145.0,32.8,2.0,26990
17658,hyundi, I800,2018,Manual,37620,Diesel,150.0,37.7,2.5,14000
14416,bmw, 6 Series,2017,Automatic,18000,Diesel,145.0,51.4,3.0,28900
14468,skoda, Kamiq,2020,Semi-Auto,1050,Petrol,145.0,43.5,1.5,22800
12465,vw, Scirocco,2015,Manual,20076,Diesel,20.0,55.4,2.0,14591
18792,skoda, Yeti,2015,Manual,63813,Petrol,125.0,51.4,1.2,9250
15575,toyota, IQ,2012,Manual,72498,Petrol,0.0,64.2,1.0,2495
15340,hyundi, IX20,2015,Automatic,29000,Petrol,205.0,43.6,1.6,7785
15820,ford, Mustang,2019,Automatic,26,Petrol,145.0,30.7,2.3,35950
16051,ford, Grand C-MAX,2017,Manual,29881,Petrol,30.0,54.3,1.0,11500
19600,ford, Grand C-MAX,2017,Manual,23792,Petrol,30.0,54.3,1.0,11799
14506,bmw, 8 Series,2020,Semi-Auto,419,Petrol,145.0,33.2,3.0,69991
14447,hyundi, IX20,2017,Manual,12689,Petrol,145.0,50.4,1.4,9750
18524,ford, Edge,2018,Automatic,19458,Diesel,145.0,47.9,2.0,25999
18380,merc, CLS Class,2015,Automatic,20000,Diesel,125.0,57.7,2.1,18990
15307,merc, X-CLASS,2019,Automatic,3800,Diesel,260.0,35.8,2.3,34500
14061,merc, M Class,2015,Semi-Auto,43339,Diesel,200.0,39.2,2.1,21498
18924,vw, Tiguan Allspace,2019,Semi-Auto,1577,Diesel,150.0,38.7,2.0,29490
19368,skoda, Yeti,2016,Semi-Auto,30367,Petrol,125.0,51.4,1.2,12370
16692,vw, Tiguan Allspace,2019,Automatic,704,Diesel,145.0,39.2,2.0,27495
15180,ford, Puma,2020,Manual,2396,Petrol,145.0,49.6,1.0,25000
14827,toyota, Verso,2018,Semi-Auto,9250,Petrol,145.0,42.8,1.8,16995
16055,merc, SLK,2013,Automatic,38490,Diesel,145.0,56.5,2.1,11300
16814,ford, Galaxy,2017,Semi-Auto,40512,Diesel,150.0,52.3,2.0,18498
12352,toyota, Land Cruiser,2015,Semi-Auto,3790,Diesel,300.0,38.2,2.8,35695
16229,ford, Puma,2002,Manual,69000,Petrol,220.0,38.7,1.6,2695
18946,audi, RS5,2019,Semi-Auto,7800,Petrol,145.0,29.7,2.9,54990
13638,hyundi, IX35,2014,Manual,59247,Diesel,145.0,53.3,1.7,7777
16313,skoda, Kamiq,2019,Manual,1987,Petrol,145.0,47.1,1.0,18285
14179,vauxhall, Combo Life,2018,Manual,3105,Diesel,145.0,53.3,1.5,13550
12054,toyota, Prius,2019,Automatic,4605,Hybrid,140.0,61.4,1.8,23490
12572,vauxhall, Combo Life,2018,Manual,12679,Diesel,145.0,53.3,1.5,12770
13112,hyundi, I800,2016,Automatic,17110,Diesel,325.0,33.6,2.5,14998
16647,ford, KA,2015,Manual,12864,Petrol,30.0,57.7,1.2,4950
15442,merc, X-CLASS,2019,Automatic,3789,Diesel,260.0,31.4,3.0,47400
17583,audi, A8,2015,Semi-Auto,52891,Diesel,205.0,47.9,3.0,19999
15789,toyota, Prius,2015,Automatic,48911,Hybrid,0.0,68.9,1.8,18795
15706,audi, A7,2015,Automatic,55457,Diesel,165.0,52.3,3.0,18780
15206,bmw, 7 Series,2018,Semi-Auto,39196,Diesel,145.0,54.3,3.0,31322
17631,ford, Grand C-MAX,2016,Automatic,8000,Diesel,30.0,58.9,1.5,12195
13136,hyundi, IX20,2016,Manual,32001,Petrol,125.0,50.4,1.4,7995
16587,bmw, M4,2015,Semi-Auto,20100,Petrol,300.0,34.0,3.0,29997
16207,ford, KA,2014,Manual,31599,Petrol,30.0,57.7,1.2,4499
19310,toyota, Prius,2009,Automatic,40954,Hybrid,10.0,65.7,1.5,5750
17712,toyota, Prius,2017,Automatic,12983,Hybrid,135.0,94.1,1.8,20490
15457,vw, Scirocco,2016,Manual,42038,Diesel,30.0,53.3,2.0,13495
13794,skoda, Yeti,2016,Semi-Auto,22708,Petrol,125.0,51.4,1.2,12000
12295,vw, Beetle,2014,Semi-Auto,17162,Diesel,160.0,50.4,2.0,14990
19301,bmw, 6 Series,2013,Automatic,43186,Diesel,160.0,49.6,3.0,17512
12327,merc, SLK,2014,Automatic,30769,Diesel,145.0,56.5,2.0,11699
13671,skoda, Scala,2019,Semi-Auto,4419,Petrol,150.0,47.1,1.0,15285
15612,toyota, Land Cruiser,2019,Semi-Auto,11404,Diesel,145.0,30.1,2.8,40995
17386,skoda, Yeti,2016,Manual,8439,Diesel,30.0,62.8,2.0,13995
16323,ford, Mustang,2018,Semi-Auto,28915,Petrol,145.0,22.1,5.0,31991
12088,hyundi, IX20,2017,Manual,32663,Diesel,30.0,64.2,1.6,8769
16987,merc, CLS Class,2016,Semi-Auto,34544,Diesel,165.0,49.6,3.0,22998
18151,hyundi, I40,2014,Manual,46152,Diesel,30.0,62.8,1.7,7498
12795,vw, Jetta,2013,Manual,48501,Diesel,20.0,67.3,1.6,6891
13328,audi, A8,2018,Semi-Auto,10961,Diesel,145.0,48.7,3.0,36496
17092,ford, Grand C-MAX,2016,Manual,14621,Petrol,30.0,54.3,1.0,9995
14911,ford, Galaxy,2018,Manual,32202,Diesel,145.0,56.5,2.0,18499
16589,merc, M Class,2014,Semi-Auto,42218,Diesel,200.0,46.3,2.1,19420
13791,vw, Caravelle,2020,Semi-Auto,15,Diesel,145.0,32.8,2.0,45450
13870,ford, Puma,2020,Manual,1977,Petrol,150.0,49.6,1.0,22999
17692,merc, M Class,2015,Semi-Auto,71000,Diesel,200.0,46.3,2.1,18495
14804,vauxhall, Zafira Tourer,2017,Manual,24017,Petrol,145.0,41.5,1.4,11999
16753,merc, V Class,2018,Manual,38004,Diesel,145.0,46.3,2.1,17495
18313,vauxhall, Zafira Tourer,2017,Manual,21000,Diesel,145.0,62.8,1.6,12295
17190,bmw, M4,2017,Semi-Auto,1336,Petrol,145.0,33.2,3.0,89990
16249,merc, CLS Class,2013,Semi-Auto,64777,Diesel,205.0,47.1,3.0,14972
17420,hyundi, IX35,2014,Manual,36189,Diesel,150.0,53.3,1.7,8999
16732,vw, Tiguan Allspace,2019,Manual,39,Petrol,145.0,36.2,1.5,26498
17667,vw, CC,2015,Manual,90204,Diesel,30.0,62.8,2.0,8688
14612,ford, KA,2015,Manual,41830,Petrol,30.0,57.7,1.2,5000
14975,skoda, Yeti,2017,Automatic,12000,Petrol,145.0,51.4,1.2,12650
15262,ford, Galaxy,2017,Manual,11111,Diesel,125.0,56.5,2.0,19900
13188,bmw, 6 Series,2016,Semi-Auto,30252,Diesel,200.0,49.6,3.0,22495
15689,vw, Amarok,2013,Manual,46725,Diesel,260.0,35.3,2.0,14888
14277,merc, M Class,2015,Semi-Auto,43910,Petrol,570.0,23.9,5.5,32250
12096,merc, X-CLASS,2018,Manual,14243,Diesel,260.0,37.2,2.3,18991
15101,bmw, Z4,2015,Semi-Auto,39887,Petrol,200.0,41.5,2.0,15980
19036,ford, Mustang,2019,Automatic,2000,Petrol,145.0,22.1,5.0,40495
18570,vw, Arteon,2019,Automatic,7747,Diesel,145.0,50.4,2.0,24000
12712,vw, Scirocco,2015,Manual,22442,Diesel,20.0,55.4,2.0,12998
17151,bmw, i3,2017,Automatic,16867,Hybrid,135.0,470.8,0.0,21494
18049,ford, Galaxy,2016,Automatic,66015,Diesel,150.0,52.3,2.0,14900
12129,ford, Grand C-MAX,2016,Manual,36706,Diesel,30.0,61.4,2.0,12295
12858,skoda, Yeti,2016,Manual,14334,Petrol,125.0,51.4,1.2,12395
14108,vw, Amarok,2019,Manual,800,Diesel,260.0,32.5,3.0,28995
14478,vw, Amarok,2019,Automatic,9895,Diesel,260.0,36.2,3.0,30999
13898,skoda, Scala,2019,Manual,2689,Petrol,145.0,49.6,1.0,14495
17632,audi, A8,2018,Semi-Auto,22688,Diesel,145.0,50.4,3.0,36441
19259,vw, Shuttle,2018,Manual,30803,Diesel,145.0,47.1,2.0,19498
17180,vw, Tiguan Allspace,2018,Semi-Auto,14005,Diesel,145.0,47.9,2.0,24000
15753,toyota, Hilux,2019,Manual,10663,Diesel,260.0,40.4,2.4,23990
17320,hyundi, Santa Fe,2020,Semi-Auto,2196,Diesel,145.0,39.2,2.2,35980
14559,bmw, X6,2019,Automatic,15,Diesel,145.0,34.9,3.0,58900
14335,vw, Beetle,2015,Semi-Auto,37843,Diesel,125.0,58.9,2.0,10495
14026,bmw, 7 Series,2019,Semi-Auto,1075,Diesel,145.0,41.5,3.0,47975
18865,vw, Shuttle,2018,Manual,33441,Diesel,145.0,47.1,2.0,20998
19261,hyundi, Santa Fe,2017,Manual,29458,Diesel,200.0,47.1,2.2,17991
19146,vw, Arteon,2019,Automatic,6000,Diesel,145.0,50.4,2.0,28990
18610,bmw, X6,2017,Semi-Auto,21756,Diesel,145.0,47.1,3.0,30998
14986,toyota, Hilux,2014,Automatic,61000,Diesel,260.0,32.8,3.0,14650
18595,audi, A7,2016,Semi-Auto,26000,Diesel,160.0,52.3,3.0,22990
13053,toyota, Verso,2017,Manual,44896,Petrol,200.0,41.5,1.6,12200
18463,merc, CLS Class,2015,Automatic,29766,Diesel,160.0,51.4,3.0,20490
13836,merc, V Class,2019,Automatic,1659,Diesel,145.0,44.8,2.1,39995
18988,ford, Puma,2020,Manual,1000,Petrol,145.0,50.4,1.0,21000
12101,toyota, GT86,2018,Manual,15525,Petrol,150.0,36.2,2.0,19995
12736,hyundi, IX35,2015,Manual,29865,Diesel,145.0,53.3,1.7,8595
13606,vauxhall, Combo Life,2019,Manual,10994,Diesel,145.0,53.3,1.5,13498
12547,bmw, X6,2013,Automatic,70650,Diesel,325.0,36.7,3.0,19795
18166,vw, Scirocco,2015,Manual,90000,Diesel,30.0,53.3,2.0,9475
12523,vw, Beetle,2005,Manual,93839,Petrol,260.0,40.9,1.6,1495
16277,vauxhall, Combo Life,2019,Manual,5234,Petrol,145.0,42.2,1.2,13990
19189,vw, Arteon,2019,Automatic,8401,Diesel,145.0,60.1,2.0,27490
16182,vw, Scirocco,2014,Manual,43198,Diesel,30.0,62.8,2.0,12000
15351,hyundi, IX20,2017,Manual,4817,Petrol,125.0,50.4,1.4,10247
18765,vauxhall, Combo Life,2018,Manual,6310,Diesel,145.0,53.3,1.5,15273
12538,hyundi, I40,2014,Manual,38406,Diesel,30.0,62.8,1.7,7600
18002,ford, Edge,2017,Manual,19076,Diesel,165.0,48.7,2.0,19700
15567,bmw, M5,2018,Semi-Auto,10455,Petrol,150.0,26.9,4.4,59973
17760,audi, RS3,2017,Automatic,38000,Petrol,150.0,34.0,2.5,31888
14528,toyota, Verso,2015,Manual,73305,Diesel,30.0,62.8,1.6,8461
19454,vw, Beetle,2015,Manual,32800,Petrol,150.0,47.9,1.2,10950
18060,ford, KA,2016,Manual,15084,Petrol,30.0,57.7,1.2,5991
16090,vw, Arteon,2019,Semi-Auto,7885,Diesel,145.0,50.4,2.0,25750
16628,bmw, X4,2017,Semi-Auto,25357,Diesel,200.0,47.9,3.0,25990
13793,audi, A7,2017,Semi-Auto,47800,Petrol,150.0,29.7,4.0,31000
18131,merc, S Class,2019,Semi-Auto,6675,Diesel,145.0,48.7,3.0,60849
13182,vw, Arteon,2019,Semi-Auto,9000,Petrol,145.0,47.1,2.0,26990
16338,audi, R8,2007,Automatic,39000,Petrol,515.0,21.0,4.2,42992
17962,bmw, i3,2017,Automatic,50867,Other,135.0,470.8,0.6,17600
16711,vauxhall, Combo Life,2018,Manual,5651,Diesel,145.0,53.3,1.5,15200
18940,ford, Grand C-MAX,2017,Manual,28346,Diesel,145.0,64.2,1.5,12000
15048,skoda, Yeti,2016,Manual,45000,Petrol,125.0,51.4,1.2,9999
12787,ford, Edge,2018,Semi-Auto,25270,Diesel,150.0,47.9,2.0,23495
13985,toyota, Hilux,2018,Manual,21381,Diesel,265.0,40.4,2.4,14598
12631,bmw, M4,2020,Semi-Auto,99,Petrol,145.0,34.0,3.0,48630
14924,toyota, GT86,2019,Manual,3150,Petrol,145.0,33.2,2.0,24990
13459,ford, Grand C-MAX,2017,Manual,53296,Diesel,30.0,64.2,1.5,7994
14858,toyota, Prius,2017,Automatic,15351,Hybrid,135.0,85.6,1.8,21450
15571,skoda, Kamiq,2019,Semi-Auto,2950,Petrol,145.0,43.5,1.5,20790
12341,hyundi, I800,2018,Manual,39101,Diesel,145.0,37.7,2.5,14790
15145,toyota, Verso,2015,Semi-Auto,36844,Petrol,165.0,43.5,1.8,12500
13159,ford, Puma,2019,Manual,1400,Petrol,145.0,50.4,1.0,23750
18449,ford, Grand C-MAX,2016,Semi-Auto,28263,Diesel,125.0,56.5,2.0,12650
12024,merc, CLS Class,2015,Semi-Auto,33087,Diesel,165.0,51.4,3.0,20498
14813,skoda, Rapid,2015,Automatic,42000,Petrol,125.0,52.3,1.4,6980
19239,vauxhall, GTC,2015,Manual,34000,Petrol,160.0,47.1,1.4,9434
12704,audi, A8,2014,Automatic,48399,Diesel,200.0,47.1,3.0,17790
16608,toyota, Prius,2016,Automatic,30125,Hybrid,0.0,94.1,1.8,16390
17546,merc, SLK,2008,Automatic,78954,Petrol,300.0,34.4,1.8,5850
16832,audi, R8,2019,Automatic,11936,Petrol,145.0,21.4,5.2,117990
15796,ford, Galaxy,2017,Manual,25183,Diesel,125.0,56.5,2.0,20000
16551,audi, RS3,2018,Semi-Auto,15400,Petrol,150.0,34.0,2.5,36996
12375,vauxhall, Combo Life,2018,Manual,20203,Diesel,145.0,53.3,1.5,13380
15565,vw, Arteon,2020,Automatic,3500,Diesel,145.0,44.1,2.0,29750
13299,vw, Beetle,2014,Manual,61917,Petrol,165.0,46.3,1.2,10000
14112,merc, CLS Class,2015,Automatic,34063,Diesel,145.0,56.5,2.1,17100
14173,audi, A7,2019,Semi-Auto,5658,Diesel,150.0,38.2,3.0,36450
13525,toyota, Verso,2016,Manual,30671,Diesel,30.0,62.8,1.6,12495
18415,audi, SQ5,2015,Automatic,76518,Diesel,260.0,41.5,3.0,20295
17683,vw, Tiguan Allspace,2019,Automatic,2036,Diesel,145.0,39.2,2.0,26995
13569,bmw, X6,2020,Semi-Auto,3,Petrol,145.0,26.4,3.0,58999
13173,vauxhall, GTC,2016,Manual,31050,Diesel,30.0,65.7,1.6,9670
18701,audi, A7,2013,Automatic,63250,Diesel,205.0,48.7,3.0,16500
15434,merc, GLS Class,2018,Automatic,18500,Diesel,145.0,37.2,3.0,43289
17684,vw, Amarok,2019,Automatic,8500,Diesel,260.0,27.7,3.0,38990
18039,bmw, 8 Series,2019,Automatic,10000,Diesel,145.0,40.4,3.0,55980
16052,bmw, X4,2019,Semi-Auto,3414,Diesel,145.0,37.2,3.0,42412
15217,audi, R8,2020,Semi-Auto,70,Petrol,145.0,21.1,5.2,137995
13343,toyota, Land Cruiser,2020,Semi-Auto,3104,Diesel,145.0,30.1,2.8,52291
15141,bmw, M3,2015,Automatic,42000,Petrol,300.0,34.0,3.0,29750
18540,skoda, Scala,2019,Manual,1149,Petrol,145.0,49.6,1.0,15650
16433,hyundi, IX20,2013,Automatic,50150,Petrol,200.0,43.6,1.6,6995
16201,skoda, Kamiq,2019,Manual,458,Petrol,150.0,49.6,1.0,16991
15821,merc, SLK,2002,Automatic,61400,Petrol,325.0,30.0,2.3,3990
15930,merc, M Class,2014,Automatic,34525,Diesel,305.0,39.2,3.0,21944
16326,bmw, X4,2019,Automatic,4002,Diesel,145.0,42.8,2.0,37540
19595,vw, CC,2014,Manual,56241,Diesel,30.0,60.1,2.0,9450
12802,ford, Mustang,2020,Manual,100,Petrol,145.0,22.8,5.0,41000
15928,vw, Scirocco,2016,Manual,27000,Diesel,20.0,55.4,2.0,15000
13711,toyota, Prius,2013,Automatic,84553,Hybrid,0.0,68.9,1.8,13495
19348,skoda, Kamiq,2019,Manual,5500,Petrol,145.0,47.9,1.0,19820
14851,hyundi, Santa Fe,2015,Semi-Auto,41900,Diesel,260.0,41.5,2.2,14495
15139,merc, CLS Class,2016,Semi-Auto,35474,Diesel,165.0,51.4,3.0,21498
13828,toyota, Prius,2016,Automatic,24572,Hybrid,0.0,94.1,1.8,17250
16810,audi, A8,2019,Semi-Auto,1000,Diesel,145.0,40.4,3.0,42888
17681,hyundi, IX20,2016,Manual,28221,Diesel,30.0,64.2,1.6,7900
19249,skoda, Scala,2019,Semi-Auto,3374,Petrol,150.0,45.6,1.5,16250
12900,hyundi, IX20,2016,Automatic,4210,Petrol,165.0,43.5,1.6,9500
16662,hyundi, IX20,2017,Automatic,31128,Petrol,145.0,43.5,1.6,9795
