ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
459084,Male,Yes,47,No,Executive,0.0,High,2.0,Cat_7,B
459091,Male,Yes,67,Yes,Artist,0.0,Average,6.0,Cat_1,B
461124,Male,No,19,No,Healthcare,1.0,Low,8.0,Cat_4,D
459056,Male,Yes,56,No,Executive,,High,3.0,Cat_6,B
466541,Male,No,41,Yes,Entertainment,1.0,Low,4.0,Cat_6,A
467675,Female,No,39,No,,,Low,1.0,Cat_6,A
463876,Male,Yes,49,Yes,Entertainment,1.0,Average,5.0,Cat_6,C
464381,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_6,A
466493,Male,Yes,77,No,Lawyer,0.0,High,2.0,Cat_6,A
460367,Male,Yes,73,Yes,Artist,1.0,Low,2.0,Cat_6,B
464084,Male,No,25,No,Healthcare,1.0,Low,5.0,Cat_4,D
459742,Female,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,C
461363,Male,No,45,Yes,Artist,0.0,Low,1.0,Cat_6,A
462539,Female,Yes,77,No,Lawyer,1.0,Low,1.0,Cat_6,A
467234,Female,No,30,No,Homemaker,0.0,Low,4.0,Cat_6,D
466057,Female,Yes,38,No,Doctor,1.0,Average,2.0,Cat_4,D
460605,Male,Yes,33,Yes,Doctor,9.0,Average,2.0,Cat_4,D
464303,Male,Yes,43,No,Artist,0.0,Average,2.0,Cat_3,B
459699,Female,,61,Yes,Engineer,9.0,Average,3.0,Cat_6,B
466064,Female,Yes,31,No,Entertainment,0.0,Average,2.0,Cat_3,A
460357,Male,No,23,No,Healthcare,1.0,Low,5.0,Cat_6,D
462567,Female,No,36,No,Engineer,0.0,Low,1.0,Cat_6,A
465165,Male,No,61,Yes,Artist,0.0,Low,1.0,Cat_6,B
466659,Male,Yes,60,Yes,Doctor,1.0,High,2.0,Cat_3,B
462918,Male,Yes,38,Yes,Doctor,11.0,Average,3.0,Cat_6,A
466732,Female,Yes,48,Yes,Engineer,0.0,High,2.0,Cat_4,B
460838,Male,No,40,Yes,Artist,0.0,Low,,Cat_6,A
462882,Male,Yes,41,Yes,Homemaker,2.0,Average,3.0,Cat_3,B
460199,Female,Yes,39,Yes,Entertainment,5.0,Low,2.0,Cat_6,B
467080,Female,Yes,87,Yes,Lawyer,1.0,High,2.0,Cat_6,A
465774,Female,No,26,Yes,Doctor,9.0,Low,4.0,Cat_6,D
459962,Male,Yes,59,Yes,Artist,8.0,Low,1.0,Cat_6,B
465242,Male,No,22,No,Healthcare,7.0,Low,4.0,Cat_3,D
460965,Male,Yes,52,Yes,Artist,1.0,Average,4.0,Cat_6,B
461144,Female,No,23,No,Lawyer,0.0,Low,6.0,Cat_3,B
459729,Female,No,41,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
464130,Male,No,41,Yes,Artist,1.0,Low,3.0,Cat_6,A
466621,Male,Yes,66,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
460720,Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_6,B
462417,Male,No,30,No,Healthcare,4.0,Low,4.0,Cat_6,D
465679,Male,Yes,47,Yes,Healthcare,1.0,Low,2.0,Cat_4,D
461268,Female,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_4,B
466195,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
464276,Female,Yes,66,No,Marketing,0.0,High,2.0,Cat_1,C
462929,Male,No,40,No,Homemaker,,Low,1.0,Cat_4,A
460642,Male,No,19,No,Healthcare,13.0,Low,3.0,Cat_3,D
467706,Female,Yes,42,Yes,Artist,,Average,4.0,Cat_6,A
459413,Female,Yes,83,Yes,Artist,,High,2.0,Cat_6,A
462433,Female,Yes,33,Yes,Doctor,0.0,Average,2.0,Cat_6,B
463834,Female,Yes,41,Yes,Engineer,1.0,Average,4.0,Cat_6,C
461550,Male,Yes,37,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
460961,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_3,D
460903,Male,No,30,No,Doctor,7.0,Low,3.0,Cat_6,D
460756,Female,No,28,No,Homemaker,8.0,Low,,Cat_6,D
465504,Male,No,42,Yes,Entertainment,0.0,Low,2.0,Cat_6,B
466668,Female,Yes,49,Yes,Engineer,0.0,Low,1.0,Cat_2,B
466272,Female,Yes,68,Yes,Lawyer,0.0,Average,3.0,Cat_6,C
466463,Female,No,29,Yes,Healthcare,2.0,Low,4.0,Cat_4,B
465784,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_3,D
460011,Male,Yes,43,Yes,Entertainment,1.0,Average,5.0,Cat_5,C
463396,Female,No,25,No,Doctor,3.0,Low,4.0,Cat_3,C
463626,Female,No,35,No,Artist,7.0,Low,2.0,Cat_6,D
465697,Female,Yes,47,No,Artist,7.0,Low,1.0,Cat_6,C
464777,Female,Yes,52,No,Engineer,8.0,Average,4.0,Cat_2,B
465994,Male,No,32,No,Doctor,3.0,Low,3.0,Cat_7,D
459014,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
463208,Male,Yes,57,Yes,Executive,1.0,Average,5.0,Cat_6,C
466417,Female,Yes,79,No,Lawyer,1.0,High,3.0,Cat_6,A
464467,Female,No,43,Yes,Healthcare,1.0,Low,2.0,Cat_4,A
462580,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_4,B
467855,Male,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6,D
466691,Male,No,18,No,Healthcare,5.0,Low,4.0,Cat_2,D
464972,Male,Yes,67,No,Lawyer,0.0,High,9.0,Cat_4,A
463238,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_6,D
459656,Male,No,22,No,,,Low,6.0,Cat_1,D
465139,Male,Yes,40,No,Executive,9.0,Average,2.0,Cat_6,D
462241,Female,No,28,No,Entertainment,1.0,Low,4.0,Cat_6,D
465570,Male,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_3,C
462432,Male,Yes,37,Yes,Executive,1.0,Average,2.0,Cat_6,B
460459,Female,No,33,No,Engineer,0.0,Low,5.0,Cat_3,D
461633,Male,No,30,Yes,Healthcare,8.0,Low,4.0,Cat_7,D
461558,Male,Yes,45,Yes,Engineer,2.0,Average,2.0,Cat_6,C
460529,Male,No,33,No,Artist,,Low,,Cat_3,C
459858,Female,No,31,No,Healthcare,8.0,Low,4.0,Cat_6,D
465389,Male,Yes,46,Yes,Artist,1.0,Low,2.0,Cat_6,B
463644,Female,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_7,D
459840,Male,Yes,60,Yes,Artist,1.0,Low,1.0,Cat_6,B
466963,Male,No,63,No,Entertainment,7.0,Low,1.0,Cat_6,A
462962,Female,Yes,37,Yes,Artist,4.0,Low,1.0,Cat_3,A
467542,Male,No,30,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
461939,Female,Yes,36,Yes,Entertainment,1.0,Average,4.0,Cat_4,A
465637,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4,D
461091,Female,Yes,37,Yes,Artist,3.0,Average,3.0,Cat_3,B
462290,Female,No,33,Yes,Doctor,1.0,Low,1.0,Cat_6,B
462137,Male,No,28,Yes,Doctor,1.0,Low,1.0,Cat_6,A
467474,Male,No,18,No,Healthcare,3.0,Low,5.0,Cat_6,D
459287,Male,No,35,Yes,Lawyer,1.0,Low,1.0,Cat_4,D
462488,Male,No,33,Yes,Healthcare,0.0,Low,5.0,Cat_6,D
462880,Male,Yes,25,No,Executive,1.0,High,3.0,Cat_6,B
464578,Female,No,26,Yes,Healthcare,0.0,Low,,Cat_6,D
462056,Female,Yes,52,Yes,Artist,8.0,Average,4.0,Cat_6,A
459764,Male,Yes,48,Yes,Artist,1.0,Average,2.0,,B
465522,Female,No,29,Yes,Healthcare,2.0,Low,8.0,Cat_5,B
463104,Female,Yes,47,No,Lawyer,0.0,Low,1.0,Cat_6,A
459358,Female,No,56,Yes,Lawyer,,Low,2.0,Cat_6,D
465257,Male,No,20,,Healthcare,4.0,Low,5.0,Cat_2,D
466906,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6,B
463793,Male,No,26,No,Healthcare,1.0,Low,6.0,Cat_4,A
464669,Female,Yes,42,No,Engineer,0.0,Low,4.0,Cat_4,D
460654,Female,Yes,48,No,Marketing,0.0,Average,2.0,Cat_4,D
459212,Female,Yes,68,Yes,Artist,1.0,Average,2.0,Cat_6,C
461244,Female,No,41,No,Marketing,1.0,Low,1.0,Cat_6,D
459738,Male,Yes,32,Yes,Artist,1.0,Low,2.0,Cat_6,D
467843,Female,No,23,No,Healthcare,,Low,4.0,Cat_6,D
460893,Male,No,57,Yes,Entertainment,4.0,Low,1.0,,A
464593,Female,No,35,Yes,Doctor,1.0,Low,4.0,Cat_2,B
465276,Male,Yes,55,Yes,Artist,1.0,Average,5.0,Cat_6,C
459880,Female,Yes,48,Yes,Artist,0.0,Average,5.0,Cat_7,C
461154,Male,No,21,No,Homemaker,0.0,Low,4.0,Cat_3,A
463008,Male,No,53,No,Entertainment,1.0,Low,,Cat_6,A
463869,Female,Yes,52,Yes,Doctor,0.0,Average,4.0,Cat_6,C
459503,Male,Yes,35,Yes,Healthcare,5.0,High,4.0,Cat_6,C
464720,Male,Yes,46,No,Doctor,0.0,Average,3.0,Cat_4,D
459895,Male,Yes,38,Yes,,9.0,Average,2.0,Cat_6,C
464081,Male,Yes,73,Yes,Executive,11.0,High,2.0,Cat_6,C
460715,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,A
459470,Male,No,29,Yes,Healthcare,9.0,Low,6.0,Cat_6,D
464960,Female,No,22,No,Healthcare,0.0,Low,5.0,Cat_4,D
463660,Male,Yes,85,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
460223,Male,No,47,No,Entertainment,1.0,Low,1.0,Cat_6,A
466287,Female,Yes,48,Yes,Doctor,1.0,Average,2.0,Cat_2,A
461477,Female,No,31,Yes,Healthcare,0.0,Low,3.0,Cat_2,C
466162,Female,Yes,73,Yes,Doctor,0.0,Low,1.0,Cat_4,B
467030,Male,No,26,Yes,Artist,1.0,Low,2.0,Cat_6,A
463214,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_6,A
461096,Female,No,33,No,Engineer,9.0,Low,4.0,Cat_3,B
460196,Female,No,38,Yes,Healthcare,8.0,Low,2.0,Cat_6,D
464157,Male,Yes,88,Yes,Marketing,0.0,High,2.0,Cat_6,C
466243,Female,Yes,38,No,Engineer,1.0,Low,2.0,Cat_4,A
467072,Male,Yes,63,No,Executive,1.0,High,3.0,Cat_6,C
462702,Male,Yes,51,No,Entertainment,1.0,Average,4.0,Cat_4,A
461270,Male,Yes,40,Yes,Artist,1.0,Low,1.0,Cat_3,A
461445,Male,Yes,52,Yes,Artist,3.0,Average,4.0,Cat_6,C
462228,Female,No,29,No,Homemaker,0.0,Low,4.0,Cat_4,A
467044,Female,No,35,Yes,Marketing,0.0,Low,1.0,Cat_7,D
464071,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,B
463053,Female,Yes,68,Yes,Artist,1.0,Average,2.0,Cat_6,C
460468,Female,No,50,Yes,Executive,1.0,Low,1.0,Cat_6,A
459447,Male,Yes,53,Yes,Artist,9.0,Low,1.0,Cat_6,B
465325,Female,Yes,50,Yes,Artist,4.0,Low,2.0,Cat_6,B
465640,Male,Yes,50,Yes,Artist,7.0,Average,2.0,Cat_6,C
462917,Male,Yes,65,No,Doctor,1.0,Low,1.0,Cat_1,D
459453,Male,Yes,88,Yes,Lawyer,,Low,,Cat_6,B
462067,Male,No,32,No,Doctor,9.0,Low,4.0,Cat_3,D
459215,Female,Yes,58,Yes,Artist,0.0,Low,3.0,Cat_3,C
460371,Female,No,28,Yes,Artist,1.0,Low,2.0,Cat_6,C
460418,Female,No,35,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
463182,Male,Yes,59,Yes,Entertainment,1.0,Low,3.0,Cat_6,B
459298,Male,Yes,45,Yes,Artist,4.0,Average,4.0,Cat_6,C
464795,Female,No,31,No,Engineer,1.0,Low,8.0,Cat_4,A
459584,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
467411,Male,Yes,52,Yes,Artist,0.0,High,2.0,Cat_6,B
460435,Female,Yes,48,Yes,Artist,0.0,Low,1.0,Cat_6,B
467138,Female,No,26,No,Homemaker,13.0,Low,1.0,Cat_6,D
465603,Female,Yes,45,Yes,Homemaker,8.0,Low,,Cat_3,A
463709,Male,Yes,35,Yes,Artist,1.0,High,2.0,Cat_6,A
463119,Female,Yes,88,Yes,Lawyer,,High,2.0,Cat_6,C
462774,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
459003,Male,Yes,51,Yes,Doctor,0.0,High,5.0,Cat_4,C
462534,Male,No,38,Yes,Artist,,Low,1.0,Cat_6,A
462478,Male,Yes,30,No,Doctor,,Average,2.0,Cat_4,A
467772,Female,No,25,No,Marketing,1.0,Low,2.0,Cat_6,D
459328,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,B
461032,Female,Yes,66,Yes,Lawyer,0.0,High,3.0,Cat_6,C
465929,Male,No,26,Yes,Healthcare,8.0,Low,5.0,Cat_6,D
467496,Female,Yes,63,Yes,,4.0,Average,3.0,Cat_6,A
466337,Female,Yes,41,No,Engineer,0.0,Low,2.0,Cat_4,A
461901,Male,No,30,Yes,Artist,5.0,Low,4.0,Cat_6,C
465287,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_3,D
466376,Female,Yes,53,No,Homemaker,2.0,High,3.0,Cat_6,B
461224,Female,Yes,33,Yes,Doctor,8.0,High,2.0,Cat_6,D
461660,Female,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6,D
461116,Male,Yes,30,No,Executive,4.0,High,4.0,Cat_3,D
461714,Male,Yes,82,Yes,Lawyer,1.0,High,2.0,Cat_6,A
464109,Male,Yes,47,No,Entertainment,0.0,Average,3.0,Cat_6,C
461028,Female,No,21,No,Healthcare,6.0,Low,4.0,Cat_4,D
459639,Female,Yes,56,Yes,Artist,,Low,1.0,Cat_6,B
464271,Female,Yes,36,Yes,Artist,0.0,Average,3.0,Cat_2,C
466271,Male,No,33,No,Entertainment,1.0,Low,3.0,Cat_2,B
461264,Male,No,19,No,Doctor,0.0,Low,3.0,Cat_4,D
467110,Male,,60,Yes,Lawyer,1.0,High,1.0,Cat_6,D
461249,Female,No,53,Yes,Artist,1.0,Low,,Cat_7,D
463942,Male,No,26,No,Healthcare,0.0,Low,4.0,Cat_4,D
464101,Male,Yes,62,Yes,Entertainment,9.0,Average,2.0,Cat_6,C
465280,Female,Yes,37,Yes,Artist,0.0,Low,1.0,Cat_6,C
466871,Male,Yes,43,Yes,Executive,,High,4.0,Cat_6,B
467177,Male,No,69,Yes,Marketing,8.0,Low,,Cat_6,A
461528,Female,No,33,Yes,Engineer,1.0,Low,2.0,Cat_6,A
466134,Male,Yes,39,Yes,Doctor,0.0,High,3.0,Cat_6,C
466743,Male,No,26,No,Entertainment,1.0,Low,2.0,Cat_6,A
462981,Female,No,26,No,Homemaker,8.0,Low,1.0,Cat_6,D
460946,Male,No,84,No,Artist,0.0,Low,1.0,Cat_6,D
462357,Male,No,25,Yes,Artist,1.0,Low,3.0,Cat_6,A
459331,Female,No,70,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
461211,Female,No,53,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
462691,Male,Yes,25,No,Doctor,,Average,2.0,Cat_4,B
465006,Male,No,39,Yes,Entertainment,5.0,Low,1.0,Cat_6,A
460910,Male,No,27,Yes,Healthcare,0.0,Low,2.0,Cat_6,A
462485,Female,Yes,37,No,Engineer,0.0,Low,2.0,Cat_6,A
461066,Female,Yes,63,No,Marketing,,Average,3.0,Cat_3,A
462716,Male,No,33,No,Entertainment,6.0,Low,2.0,Cat_4,D
467136,Male,Yes,41,No,Entertainment,0.0,Average,4.0,Cat_4,A
464029,Male,No,18,No,Entertainment,1.0,Low,4.0,Cat_6,D
464354,Female,No,43,Yes,Engineer,3.0,Low,2.0,Cat_4,A
459913,Female,Yes,51,No,Healthcare,0.0,High,3.0,Cat_4,D
464404,Male,No,89,Yes,Artist,1.0,Low,,Cat_6,A
464161,Male,Yes,83,No,Lawyer,1.0,Low,1.0,Cat_6,A
459792,Male,Yes,42,Yes,Artist,6.0,Low,3.0,Cat_6,A
463913,Male,No,36,Yes,Doctor,1.0,Low,1.0,Cat_6,A
464351,Female,No,31,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
460444,Male,Yes,60,No,Artist,0.0,Low,1.0,Cat_6,B
461178,Male,Yes,33,No,Entertainment,1.0,Low,3.0,Cat_3,D
464324,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_3,D
460697,Male,Yes,40,Yes,Artist,4.0,Average,4.0,Cat_6,C
465344,Female,Yes,71,Yes,Lawyer,0.0,High,2.0,Cat_6,C
460246,Male,Yes,46,Yes,Artist,4.0,Low,2.0,Cat_6,B
463783,Female,No,30,No,Healthcare,,Low,,,C
460104,Male,No,53,Yes,Entertainment,1.0,Low,3.0,Cat_4,A
461448,Male,Yes,69,Yes,Doctor,0.0,High,3.0,Cat_6,C
463754,Male,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_2,D
466873,Male,Yes,39,Yes,Healthcare,7.0,Average,5.0,Cat_3,A
465869,Male,No,42,Yes,Doctor,1.0,Low,1.0,Cat_6,A
463796,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,D
465001,Male,Yes,75,Yes,Lawyer,1.0,High,2.0,Cat_6,C
466137,Female,,31,No,Healthcare,0.0,Low,4.0,Cat_6,C
463490,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,D
464879,Female,Yes,28,Yes,Doctor,1.0,Average,2.0,Cat_4,A
466500,Female,Yes,48,Yes,Artist,3.0,High,3.0,Cat_4,B
464896,Male,Yes,76,No,Executive,1.0,High,2.0,Cat_4,A
463343,Male,Yes,35,Yes,Artist,2.0,Low,3.0,Cat_2,B
461442,Male,Yes,47,Yes,Artist,1.0,Average,6.0,Cat_2,C
462747,Male,No,25,No,Doctor,7.0,Low,4.0,Cat_6,C
464801,Male,No,40,No,Marketing,1.0,Low,1.0,Cat_4,D
463369,Male,Yes,31,Yes,Entertainment,4.0,Low,2.0,Cat_6,B
464718,Male,No,25,No,Healthcare,0.0,Low,2.0,Cat_3,B
462715,Female,Yes,55,Yes,Artist,1.0,High,4.0,Cat_6,B
466809,Female,Yes,33,Yes,Entertainment,0.0,Low,5.0,Cat_6,B
463448,Male,Yes,40,Yes,Artist,8.0,Average,2.0,Cat_6,B
463107,Male,Yes,86,Yes,Lawyer,,Low,2.0,Cat_6,A
464205,Female,Yes,82,No,Entertainment,0.0,High,2.0,Cat_6,B
461979,Male,Yes,35,Yes,Artist,9.0,Average,2.0,Cat_6,C
465876,Male,No,25,No,Executive,0.0,Low,3.0,Cat_6,A
466991,Male,Yes,51,Yes,Artist,3.0,Average,2.0,Cat_6,C
467178,Female,Yes,58,No,Lawyer,0.0,High,4.0,Cat_6,C
461517,Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_6,B
465583,Male,No,35,Yes,Artist,2.0,Low,2.0,Cat_6,A
467911,Male,Yes,61,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
463629,Male,No,41,Yes,Artist,1.0,Low,1.0,Cat_6,B
461654,Female,No,67,Yes,Artist,0.0,Low,1.0,Cat_7,B
466838,Male,Yes,41,No,Executive,0.0,Low,3.0,Cat_1,D
465423,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,Cat_7,C
462304,Male,Yes,62,Yes,Artist,1.0,Low,4.0,Cat_4,B
466047,Male,No,32,No,,0.0,Low,5.0,Cat_4,A
460652,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_4,D
464540,Female,Yes,42,Yes,Engineer,1.0,Average,4.0,Cat_4,A
460442,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0,Cat_6,B
463983,Female,Yes,36,No,Engineer,0.0,Average,2.0,Cat_4,A
459148,Female,No,20,No,Healthcare,2.0,Low,3.0,Cat_4,D
460228,Male,No,31,No,Healthcare,2.0,Low,5.0,Cat_2,A
466705,Male,Yes,69,No,Lawyer,0.0,Low,3.0,Cat_6,C
463225,Female,Yes,43,Yes,Artist,,Average,2.0,Cat_6,B
467537,Female,Yes,68,No,Lawyer,,High,3.0,Cat_6,D
459987,Male,Yes,53,Yes,Healthcare,,High,2.0,Cat_6,D
463050,Male,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_6,B
461215,Female,No,36,Yes,Artist,13.0,Low,1.0,Cat_6,D
464333,Male,Yes,60,Yes,Executive,0.0,High,3.0,Cat_6,B
466293,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,B
461816,Female,No,49,Yes,Marketing,0.0,Low,5.0,Cat_6,A
462481,Male,No,33,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
459597,Female,Yes,71,Yes,Artist,1.0,High,2.0,Cat_6,C
466063,Female,Yes,48,Yes,Entertainment,0.0,Low,1.0,Cat_3,B
460342,Female,No,29,Yes,Engineer,10.0,Low,1.0,Cat_6,D
464098,Female,No,28,No,Healthcare,0.0,Low,6.0,Cat_5,A
467362,Male,Yes,73,No,Executive,1.0,Low,1.0,Cat_6,B
467811,Male,Yes,72,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
459884,Male,Yes,80,No,Lawyer,8.0,Low,1.0,Cat_6,D
460596,Male,No,29,No,Engineer,0.0,Low,5.0,Cat_3,A
460983,Male,Yes,38,No,Doctor,0.0,High,4.0,Cat_6,D
463234,Female,No,22,No,Engineer,1.0,Low,4.0,Cat_6,D
463296,Female,No,21,No,Healthcare,0.0,Low,5.0,Cat_6,D
467886,Female,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C
462632,Female,Yes,37,No,Engineer,,Average,4.0,Cat_4,A
467896,Female,No,22,No,Healthcare,4.0,Low,3.0,Cat_6,D
465162,Male,Yes,58,Yes,Artist,1.0,Average,3.0,Cat_6,B
467834,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_2,D
462836,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D
464693,Female,No,36,Yes,Engineer,9.0,Low,1.0,Cat_4,A
461584,Female,Yes,56,Yes,Artist,1.0,High,4.0,Cat_2,B
465964,Female,Yes,47,No,Marketing,2.0,Low,1.0,Cat_6,D
462431,Male,No,32,No,Entertainment,9.0,Low,4.0,Cat_6,A
467220,Female,No,36,No,,,Low,,Cat_4,D
462704,Male,Yes,48,Yes,Executive,5.0,High,5.0,Cat_6,B
463749,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
467616,Male,Yes,25,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
463843,Male,Yes,49,Yes,Executive,0.0,High,4.0,Cat_6,A
464400,Male,No,31,Yes,Entertainment,0.0,Low,4.0,Cat_6,D
462399,Male,Yes,37,Yes,Executive,1.0,Low,6.0,Cat_6,D
464680,Male,No,21,No,Healthcare,1.0,Low,5.0,Cat_4,D
467652,Male,No,32,Yes,Doctor,0.0,Low,3.0,Cat_6,D
466686,Female,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,D
464375,Female,Yes,63,Yes,Artist,1.0,Low,2.0,Cat_6,B
459232,Female,Yes,59,Yes,Artist,0.0,High,2.0,Cat_6,C
461196,Female,Yes,42,Yes,Engineer,8.0,Low,2.0,Cat_3,D
463473,Male,No,23,No,Healthcare,,Low,3.0,Cat_6,D
460137,Male,No,26,Yes,Entertainment,5.0,Low,4.0,Cat_6,D
467967,Male,No,30,Yes,Entertainment,8.0,Low,4.0,Cat_6,A
462732,Female,Yes,41,Yes,Artist,,Low,1.0,Cat_6,B
466926,Male,No,20,No,Healthcare,0.0,Low,,Cat_6,D
462366,Male,Yes,50,No,Engineer,1.0,Low,2.0,Cat_6,D
463213,Female,No,18,No,Healthcare,3.0,Low,4.0,Cat_6,D
467265,Female,No,28,No,Healthcare,1.0,Low,3.0,Cat_4,C
463005,Female,Yes,40,Yes,Homemaker,10.0,Average,2.0,Cat_4,B
462897,Male,No,33,Yes,Healthcare,3.0,Low,2.0,Cat_2,D
463591,Male,No,22,No,Healthcare,,Low,4.0,Cat_6,D
465977,Male,Yes,71,Yes,Artist,0.0,Average,2.0,Cat_6,C
462546,Female,No,21,No,Executive,8.0,Low,,Cat_7,D
465656,Male,Yes,78,No,Lawyer,1.0,Low,,Cat_6,B
462080,Female,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,C
459132,Male,No,20,No,Entertainment,5.0,Low,2.0,Cat_6,D
464460,Female,No,26,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
467584,Male,Yes,52,No,Doctor,1.0,Average,4.0,Cat_6,B
465669,Female,Yes,37,No,Entertainment,2.0,Average,4.0,Cat_4,A
466623,Male,Yes,56,,Entertainment,4.0,Average,4.0,Cat_3,C
459577,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
467746,Male,Yes,50,Yes,Executive,0.0,High,3.0,Cat_6,B
461843,Female,Yes,50,Yes,Artist,0.0,High,2.0,Cat_3,C
463605,Female,No,23,No,Healthcare,0.0,Low,5.0,Cat_5,D
466600,Male,No,18,No,Healthcare,11.0,Low,1.0,Cat_4,D
466853,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
465580,Male,Yes,39,No,Executive,6.0,Average,2.0,Cat_4,D
462634,Female,Yes,43,No,Artist,0.0,Average,3.0,Cat_4,A
467202,Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6,A
465891,Female,Yes,28,Yes,Artist,8.0,Low,2.0,Cat_6,A
467921,Female,No,43,Yes,Artist,1.0,Low,4.0,Cat_6,A
459570,Male,No,27,Yes,Healthcare,,Low,3.0,Cat_6,D
461577,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
460973,Male,No,29,No,Entertainment,1.0,Low,5.0,Cat_6,D
466591,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
467028,Male,No,27,Yes,Artist,0.0,Low,1.0,Cat_6,D
467038,Male,Yes,61,Yes,Lawyer,1.0,High,2.0,Cat_6,C
461934,Female,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_6,C
459964,Male,No,47,Yes,Marketing,1.0,Low,1.0,Cat_6,A
463886,Female,No,38,Yes,Artist,1.0,Low,2.0,Cat_6,C
464839,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_4,D
461128,Male,No,20,No,Healthcare,7.0,Low,3.0,Cat_6,D
463007,Male,Yes,29,No,Executive,,High,3.0,Cat_6,D
459784,Female,Yes,52,Yes,Engineer,0.0,High,5.0,Cat_6,B
460396,Female,Yes,41,Yes,Entertainment,9.0,Low,1.0,Cat_7,D
465662,Male,Yes,76,No,Executive,1.0,Low,1.0,Cat_6,C
462957,Male,Yes,58,No,Executive,1.0,High,5.0,Cat_6,B
461669,Female,Yes,42,No,Engineer,0.0,Average,2.0,Cat_6,A
465432,Female,Yes,58,Yes,Engineer,0.0,Average,4.0,Cat_4,B
460876,Female,Yes,43,Yes,Artist,1.0,High,4.0,Cat_3,C
459167,Female,No,42,Yes,Artist,1.0,Low,2.0,Cat_5,C
466822,Female,Yes,42,Yes,Entertainment,0.0,Average,4.0,Cat_3,B
462759,Male,No,22,No,Healthcare,,Low,5.0,Cat_2,D
465604,Female,Yes,41,No,Engineer,9.0,Average,2.0,Cat_3,B
465460,Male,No,49,Yes,Artist,0.0,Low,1.0,Cat_6,B
467262,Female,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,D
