index,work_year,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,salary
1570,2023,MI,FT,Data Engineer,US,100.0,US,M,95000
3155,2022,MI,FT,AI Scientist,IN,100.0,US,L,200000
273,2023,SE,FT,Applied Scientist,US,,US,L,136000
384,2023,SE,FT,Data Engineer,US,,US,M,160000
843,2023,SE,FT,Data Scientist,US,100.0,US,M,186300
1285,2023,SE,FT,Data Engineer,US,100.0,US,M,162500
543,2023,SE,FT,Data Analyst,US,,US,M,208049
1572,2023,SE,FT,Data Engineer,US,100.0,US,M,63000
1965,2022,SE,FT,Data Scientist,US,,US,M,149850
3390,2022,SE,FT,Data Engineer,US,100.0,US,M,220110
1960,2022,SE,FT,Research Engineer,US,,US,M,249500
90,2023,SE,FT,Data Engineer,US,,US,M,140000
3459,2022,MI,FT,Research Scientist,AT,,AT,L,61989
786,2023,SE,FT,Data Scientist,US,,US,M,159832
3052,2022,MI,FT,Machine Learning Engineer,US,,US,M,129300
3009,2022,SE,FT,Data Analyst,US,100.0,US,M,99450
2773,2022,SE,FT,Data Engineer,US,,US,M,130500
66,2023,SE,FT,Data Engineer,US,100.0,US,M,237000
1256,2023,SE,FT,Data Engineer,US,100.0,US,M,163625
1161,2023,SE,FT,Data Engineer,US,100.0,US,M,259000
3227,2022,MI,FT,Data Engineer,US,,US,M,63900
1166,2023,EN,FT,Data Scientist,BR,100.0,BR,L,19522
1776,2023,SE,FT,Data Architect,US,,US,M,174500
1147,2023,MI,FT,Data Analyst,US,,US,M,80000
1527,2022,EN,FT,Business Data Analyst,US,50.0,US,L,48000
3624,2021,SE,FT,Data Scientist,TR,50.0,TR,L,20171
2074,2022,MI,FT,Machine Learning Engineer,US,,US,M,150000
2545,2022,SE,FT,Data Scientist,US,,US,M,129300
3204,2022,MI,FT,Data Engineer,GR,100.0,GR,M,84053
103,2023,SE,FT,Data Engineer,US,,US,M,165000
1799,2023,SE,FT,Data Engineer,US,,US,M,141600
3426,2022,EN,FT,Data Scientist,IN,100.0,IN,M,17805
1755,2023,SE,FT,Research Engineer,US,,US,M,150000
745,2023,EX,FT,Data Engineer,US,100.0,US,M,210914
975,2023,SE,FT,Data Analyst,US,100.0,US,M,175000
1152,2023,SE,FT,Data Engineer,US,,US,M,160000
1128,2023,SE,FT,Machine Learning Engineer,US,100.0,US,M,180000
2690,2022,MI,FT,Analytics Engineer,US,100.0,US,M,108000
3722,2021,MI,FT,Data Scientist,US,50.0,US,L,130000
55,2023,SE,FT,Data Engineer,US,100.0,US,M,123600
309,2023,SE,FT,Data Analyst,US,100.0,US,M,75000
198,2023,SE,FT,Data Architect,US,100.0,US,M,180000
668,2023,SE,FT,Data Scientist,US,,US,M,120000
960,2023,SE,FT,Data Engineer,US,100.0,US,M,160000
946,2023,SE,FT,Machine Learning Engineer,US,,US,M,204500
256,2023,SE,FT,Data Analyst,US,,US,M,80000
1724,2023,SE,FT,ML Engineer,US,,US,M,289076
1521,2023,SE,FT,BI Analyst,US,,US,M,125000
376,2023,SE,FT,Data Analytics Manager,US,100.0,US,M,120000
2485,2022,SE,FT,Data Analyst,US,,US,M,100000
3604,2021,SE,FT,Data Scientist,CA,100.0,CA,L,103691
1774,2023,SE,FT,Computer Vision Engineer,US,,US,M,235000
3362,2022,SE,FT,Data Analytics Manager,US,100.0,US,M,150260
2023,2022,EN,FT,Data Analyst,US,50.0,US,L,50000
1685,2023,SE,FT,Applied Scientist,US,100.0,US,M,196000
1165,2023,EN,,Data Analyst,PL,100.0,IN,L,17779
3344,2022,SE,FT,Data Engineer,US,100.0,US,M,155000
926,2023,SE,FT,Data Engineer,US,100.0,US,M,160000
1421,2023,SE,FT,Applied Scientist,US,,US,L,350000
1436,2023,SE,FT,Data Scientist,US,100.0,US,M,158677
2885,2022,SE,FT,Data Scientist,US,100.0,US,M,191475
180,2023,SE,FT,Data Engineer,US,100.0,US,M,190000
3353,2022,SE,FT,Data Engineer,US,100.0,US,M,110500
1386,2022,MI,FT,Research Scientist,IN,100.0,IN,L,23000
2934,2022,MI,FT,Data Analyst,US,,US,L,113000
2631,2022,SE,FT,Data Scientist,US,,US,M,156400
2581,2022,SE,FT,Data Engineer,US,,US,M,184100
187,2023,EN,FT,Data Analyst,US,100.0,US,M,75000
2652,2022,MI,FT,Data Scientist,US,100.0,US,M,144200
1821,2022,SE,FT,Manager Data Management,US,100.0,US,L,125000
2314,2022,MI,FT,Data Engineer,US,100.0,US,M,175000
657,2023,EX,FT,Data Engineer,US,,US,M,194500
1499,2023,SE,FT,Data Scientist,US,,US,M,120000
2370,2022,SE,FT,Data Scientist,US,,US,M,185900
641,2023,SE,FT,Data Architect,US,100.0,US,M,149040
164,2023,SE,FT,Applied Scientist,US,,US,L,159100
2034,2022,EN,FT,Machine Learning Engineer,AR,100.0,AR,L,12000
2348,2022,EN,FT,Data Engineer,US,,US,M,160000
3465,2021,SE,FT,Data Science Manager,US,,US,L,240000
3528,2021,MI,FT,Data Scientist,CA,100.0,CA,L,75774
697,2023,SE,FT,Data Scientist,US,,US,M,210000
1869,2022,MI,FT,Data Engineer,US,,US,M,120000
2632,2022,SE,FT,Data Scientist,US,100.0,US,M,200000
170,2023,SE,FT,Analytics Engineer,US,100.0,US,M,120000
3107,2022,SE,FT,Data Analyst,US,100.0,US,M,136260
825,2023,MI,FT,Data Scientist,US,100.0,US,M,150000
1230,2023,EN,FT,Data Scientist,IN,,IN,L,9727
3205,2022,MI,FT,Data Engineer,GR,100.0,GR,M,73546
1708,2023,SE,FT,Machine Learning Scientist,US,100.0,US,M,225000
591,2023,EN,FT,Data Scientist,CH,50.0,CH,L,121093
854,2023,SE,FT,Data Analyst,US,,US,M,153600
2464,2022,SE,FT,Data Scientist,US,,US,M,198440
2487,2022,SE,FT,Analytics Engineer,GB,,GB,M,92350
732,2023,MI,FT,Software Data Engineer,SG,100.0,SG,L,75020
664,2023,SE,FT,Data Engineer,US,,US,M,160000
171,2023,SE,FT,Data Engineer,US,,US,M,145000
2985,2022,MI,FT,Data Scientist,NL,,NL,M,89306
3494,2021,MI,FT,Data Scientist,IN,,IN,S,9466
688,2023,SE,FT,Data Science Manager,US,,US,M,245100
1829,2022,SE,FT,Data Science Consultant,US,,US,M,94500
3131,2022,SE,FT,Data Analyst,US,100.0,US,M,150075
660,2023,SE,FT,Applied Machine Learning Scientist,US,100.0,US,L,90000
2577,2022,SE,FT,Data Analyst,US,,US,M,110600
3039,2022,SE,FT,Data Science Manager,US,100.0,US,L,140100
1972,2022,SE,FT,Data Engineer,US,100.0,US,M,120000
2335,2021,MI,FL,Autonomous Vehicle Technician,AS,50.0,BS,M,45555
2463,2022,SE,FT,Data Engineer,US,,US,M,170000
643,2023,SE,FT,Data Engineer,US,100.0,US,M,153600
1400,2023,SE,FT,Data Scientist,US,100.0,US,M,165000
3725,2021,SE,FT,Principal Data Scientist,DE,100.0,DE,M,173762
3296,2022,MI,FT,Data Analyst,US,100.0,US,M,167000
3093,2022,EN,FT,Machine Learning Engineer,GB,100.0,GB,L,30000
2720,2022,SE,FT,Data Engineer,US,,US,L,154545
2383,2022,SE,FT,Machine Learning Engineer,US,,US,M,119000
3462,2022,MI,FT,Data Scientist,US,100.0,US,L,135000
2278,2022,SE,FT,Data Engineer,PT,,PT,M,36773
2396,2022,SE,FT,Data Scientist,US,100.0,US,M,177500
2220,2022,MI,FT,Data Analytics Manager,US,,US,M,155000
677,2023,SE,FT,Data Manager,CO,,CO,M,65000
1812,2023,MI,FT,Data Analyst,US,,US,M,150000
804,2023,MI,FT,Data Analyst,CA,100.0,CA,M,100000
1627,2023,SE,FT,Machine Learning Engineer,US,,US,M,142200
2506,2022,SE,FT,Data Engineer,US,,US,M,155000
2982,2022,SE,FT,Data Analyst,US,,US,M,216200
1004,2023,SE,FT,Data Analyst,US,,US,M,110000
1758,2023,SE,FT,Data Scientist,US,,US,M,272550
2562,2022,SE,FT,Data Analyst,US,100.0,US,M,130050
1336,2023,MI,FT,Data Scientist,US,100.0,US,M,115360
1342,2023,SE,FT,Data Scientist,US,,US,M,250000
2304,2022,SE,FT,Applied Scientist,US,100.0,US,M,230000
208,2023,SE,FT,Data Engineer,US,100.0,US,M,150000
3579,2020,MI,FT,Data Scientist,GB,100.0,GB,S,76958
2960,2022,SE,FT,Analytics Engineer,US,,US,M,203500
2073,2022,MI,FT,Machine Learning Engineer,US,,US,M,230000
1719,2023,SE,FT,Data Engineer,US,,US,M,100706
67,2023,SE,FT,Data Engineer,US,100.0,US,M,201450
1688,2023,MI,FT,Data Analyst,US,,US,M,150000
2350,2022,MI,FT,Data Analyst,US,,US,M,150000
1694,2023,SE,FT,Applied Scientist,US,,US,L,126100
976,2023,SE,FT,Data Analyst,US,100.0,US,M,130000
694,2023,EN,FT,Data Engineer,US,,US,M,73900
360,2023,MI,FT,Big Data Engineer,ES,100.0,ES,M,48289
3215,2022,MI,FT,Data Engineer,ES,100.0,ES,M,47280
1951,2022,MI,FT,Data Analyst,US,,US,M,100000
3044,2022,SE,FT,Data Engineer,US,,US,M,250000
1982,2022,SE,FT,Data Scientist,US,100.0,US,M,161500
515,2023,EN,FT,Research Engineer,US,,US,M,160000
686,2023,MI,FT,Data Engineer,US,,US,M,130000
951,2023,SE,FT,Data Engineer,US,,US,M,106500
1601,2023,SE,FT,Data Engineer,US,,US,M,122000
1009,2023,SE,FT,Data Analyst,US,,US,M,152380
892,2023,SE,FT,Data Engineer,US,,US,M,252000
2057,2022,SE,FT,Data Analyst,US,100.0,US,M,81666
2870,2022,MI,FT,Data Scientist,NL,50.0,NL,L,73546
104,2023,SE,FT,Data Engineer,US,,US,M,132300
2100,2022,SE,FT,Data Engineer,US,,US,M,70000
1175,2023,SE,FT,Machine Learning Infrastructure Engineer,FR,100.0,FR,M,107309
544,2023,SE,FT,Data Analyst,US,,US,M,128500
1346,2023,EN,FT,Data Engineer,DE,100.0,DE,L,26827
2852,2022,SE,FT,Data Scientist,US,100.0,US,M,172000
2162,2022,SE,FT,Data Engineer,US,,US,M,300000
1575,2023,SE,FT,Data Scientist,US,100.0,US,M,130000
2584,2022,SE,FT,Data Scientist,US,,US,M,225000
3672,2021,SE,FT,Machine Learning Infrastructure Engineer,US,100.0,US,M,195000
1859,2022,SE,FT,Data Scientist,US,,US,M,220000
2862,2021,EN,FT,Data Engineer,GB,50.0,GB,L,45390
1949,2022,SE,FT,Data Engineer,US,,US,M,95000
570,2023,SE,FT,Data Analyst,US,,US,M,105500
2152,2022,SE,FT,ML Engineer,US,100.0,US,M,243000
422,2023,SE,FT,Data Analyst,US,,US,M,70000
2792,2022,SE,FT,Machine Learning Engineer,US,100.0,US,L,195400
136,2023,MI,FT,Data Engineer,US,100.0,US,M,70000
1103,2023,SE,FT,Data Manager,US,,US,M,169000
1767,2023,MI,FT,Data Scientist,US,,US,M,105000
2293,2022,SE,FT,Data Science Manager,US,,US,M,247500
3563,2021,SE,FT,Marketing Data Analyst,GR,100.0,DK,L,88654
2674,2022,SE,FT,Applied Scientist,US,100.0,US,M,191475
1796,2023,MI,FT,Machine Learning Engineer,GB,100.0,GB,M,75344
1849,2022,EN,FT,Applied Data Scientist,AU,100.0,PK,M,40000
259,2023,SE,FT,Data Engineer,US,100.0,US,M,160000
1258,2022,SE,FT,Machine Learning Software Engineer,US,100.0,US,M,375000
1753,2023,EN,FT,Deep Learning Engineer,US,,US,M,150000
2709,2022,SE,FT,ETL Developer,US,100.0,US,M,63000
1822,2022,SE,FT,Data Engineer,US,,US,M,175000
1072,2023,SE,FT,Data Analyst,US,,US,M,85500
3053,2022,SE,FT,Data Scientist,US,100.0,US,L,180000
3194,2022,SE,FT,Data Engineer,US,100.0,US,L,183600
762,2023,SE,FT,Machine Learning Engineer,US,,US,M,109400
1552,2023,SE,FT,Data Scientist,LV,,LV,M,77262
1638,2023,SE,FT,Data Engineer,US,100.0,US,M,167200
162,2023,SE,FT,Data Analyst,US,,US,M,105200
2378,2022,EN,,BI Analyst,MX,100.0,US,L,12000
3574,2021,MI,FT,BI Data Analyst,HU,50.0,US,L,36259
2357,2022,SE,FT,Applied Scientist,US,100.0,US,M,184000
1604,2023,SE,FT,Machine Learning Engineer,LV,,LV,M,38631
46,2023,SE,FT,Data Scientist,US,100.0,US,M,212750
3116,2022,SE,FT,Data Analyst,US,100.0,US,M,99450
3236,2022,SE,FT,Data Engineer,US,,US,M,136000
472,2023,EX,FT,Data Engineer,US,100.0,US,M,286000
2811,2022,MI,FT,Data Engineer,GB,100.0,GB,M,67723
1283,2023,SE,FT,Data Science Lead,US,,US,M,156400
1221,2023,SE,FT,Data Analyst,ES,100.0,ES,M,55800
2300,2022,SE,FT,Data Engineer,US,,US,M,146000
2951,2022,SE,FT,ETL Developer,US,100.0,US,M,146200
2694,2022,SE,FT,Data Engineer,US,100.0,US,M,165000
2457,2022,SE,FT,Data Engineer,US,,US,M,100000
2971,2022,SE,FT,Data Scientist,US,,US,M,203500
1323,2023,SE,FT,Data Engineer,US,,US,M,128000
2699,2021,EN,FT,Data Analyst,AU,50.0,AU,L,42028
924,2023,SE,FT,Data Engineer,US,,US,M,154000
1490,2023,SE,FT,Data Analyst,US,100.0,US,M,160000
3640,2021,MI,FT,Data Scientist,IN,100.0,IN,S,16904
3417,2022,SE,FT,Data Engineer,US,100.0,US,M,80000
2752,2022,SE,FT,Data Scientist,US,100.0,US,M,191475
2681,2022,SE,FT,Data Scientist,US,,US,L,198440
1902,2022,SE,FT,Machine Learning Engineer,US,100.0,US,M,164000
3535,2021,MI,FT,Data Scientist,NG,100.0,NG,L,50000
2095,2022,MI,FT,Machine Learning Scientist,US,,US,M,165000
288,2023,SE,FT,Data Scientist,US,,US,M,170000
69,2023,SE,FT,Applied Scientist,US,,US,L,159100
2925,2022,SE,FT,Data Scientist,US,100.0,US,M,141525
2135,2022,SE,FT,Machine Learning Engineer,US,,US,M,204500
47,2023,SE,FT,Data Scientist,US,100.0,US,M,185000
3080,2022,SE,FT,Data Engineer,US,,US,M,250000
1665,2023,SE,FT,Data Engineer,US,100.0,US,M,133800
2308,2022,MI,FT,Data Engineer,US,,US,M,80000
3552,2021,SE,FT,Lead Data Analyst,US,100.0,US,L,170000
3648,2021,EN,FT,Machine Learning Engineer,DE,50.0,DE,M,24823
229,2023,EX,FT,Head of Data,US,,US,M,269600
2445,2022,SE,FT,Data Scientist,ES,,ES,M,37824
2104,2022,SE,FT,Data Scientist,US,,US,M,152000
3083,2022,SE,FT,Data Architect,US,,US,M,63000
357,2023,SE,FT,Data Scientist,US,100.0,US,M,156000
613,2023,SE,FT,Data Scientist,US,,US,M,172000
1375,2023,EX,FT,Data Engineer,US,,US,M,110000
3709,2021,MI,FT,Data Scientist,DE,50.0,DE,L,90734
235,2023,SE,FT,Data Engineer,US,,US,M,145000
2108,2022,SE,FT,Data Engineer,US,,US,M,197000
355,2023,SE,FT,Data Scientist,US,,US,M,129300
3684,2021,MI,FT,Machine Learning Engineer,BE,100.0,BE,M,88654
2515,2022,SE,FT,Data Engineer,US,100.0,US,M,90000
2048,2022,SE,FT,Data Architect,US,100.0,US,M,190000
2500,2022,MI,FT,Research Engineer,US,100.0,US,M,240000
1296,2023,SE,FT,Data Analyst,US,100.0,US,M,93919
3575,2021,SE,FT,Data Engineer,US,100.0,US,L,150000
2093,2022,MI,FT,Data Scientist,FR,100.0,FR,M,63040
549,2023,SE,FT,Data Scientist,US,100.0,US,M,275300
3570,2021,MI,FT,Research Scientist,CA,100.0,CA,L,187442
1255,2023,SE,FT,Data Engineer,US,100.0,US,M,213580
3444,2022,MI,FT,Head of Data,EE,100.0,EE,S,31520
2677,2022,SE,FT,Data Analyst,ES,,ES,M,36773
1334,2023,SE,FT,Research Engineer,US,,US,M,102544
1550,2023,SE,FT,Data Scientist,US,,US,M,257000
2312,2022,SE,FT,Data Engineer,GB,100.0,GB,M,61566
1051,2023,SE,FT,Data Scientist,US,,US,M,82365
2323,2022,SE,FT,Analytics Engineer,US,100.0,US,M,231250
2032,2021,MI,FT,Data Analyst,IN,50.0,IN,L,16904
2109,2022,SE,FT,Data Engineer,US,,US,M,99000
1898,2022,MI,FT,Data Engineer,US,,US,M,70000
949,2023,SE,FT,Data Analyst,US,,US,M,85500
1889,2022,SE,FT,ML Engineer,US,100.0,US,M,185000
605,2023,MI,FT,Data Analyst,US,100.0,US,M,83500
2401,2022,SE,FT,Data Architect,US,100.0,US,M,144854
232,2023,SE,FT,Data Scientist,US,,US,M,250000
2331,2022,SE,FT,Research Scientist,US,100.0,US,M,300000
1674,2023,SE,FT,Cloud Database Engineer,US,100.0,US,M,115000
2085,2022,SE,FT,Data Analyst,US,100.0,US,M,192500
28,2023,SE,FT,Machine Learning Engineer,US,,US,M,130000
1781,2023,SE,FT,Applied Scientist,US,100.0,US,M,142000
88,2023,SE,FT,Data Engineer,US,100.0,US,M,175000
1469,2023,MI,FT,Data Analyst,US,,US,M,160000
3202,2022,MI,FT,Data Engineer,GB,100.0,GB,M,98506
1805,2023,SE,FT,Data Architect,US,100.0,US,M,110000
3158,2022,MI,FT,AI Scientist,US,,US,M,120000
1920,2022,SE,FT,Data Engineer,US,,US,M,175000
344,2023,SE,FT,Data Engineer,US,100.0,US,M,222000
328,2023,SE,FT,Data Architect,US,,US,M,250500
2302,2022,SE,FT,Data Analyst,US,,US,M,169000
1712,2023,SE,FT,Data Scientist,US,100.0,US,M,135000
106,2023,SE,FT,Data Engineer,US,,US,M,94300
650,2023,SE,FT,Data Architect,US,100.0,US,M,213120
1928,2022,SE,FT,Data Engineer,US,,US,M,145000
2435,2022,MI,FT,Machine Learning Engineer,US,,US,M,90000
1278,2023,MI,FT,Data Analyst,GB,,GB,M,85066
3625,2021,SE,FT,AI Scientist,ES,100.0,ES,L,55000
3359,2022,SE,FT,Data Architect,US,100.0,US,M,144854
3171,2022,SE,FT,Data Analyst,US,,US,M,81666
1635,2023,SE,FT,Data Scientist,US,,US,M,180000
2540,2022,SE,FT,Data Engineer,US,,US,M,197000
3121,2022,SE,FT,Data Scientist,US,,US,L,160000
2002,2022,SE,FT,Data Analyst,US,100.0,US,M,81666
2326,2022,SE,FT,Analytics Engineer,US,100.0,US,M,138750
3536,2021,EN,,AI Scientist,PK,100.0,US,M,12000
1050,2023,SE,FT,Data Scientist,US,,US,M,149076
2248,2022,SE,FT,Data Engineer,US,,US,M,160000
2688,2022,SE,FT,Data Engineer,US,100.0,US,M,200000
2973,2022,SE,FT,Machine Learning Engineer,US,100.0,US,M,186000
1862,2022,MI,FT,Data Analyst,US,,US,M,100000
982,2023,SE,FT,Data Analyst,US,100.0,US,M,112000
645,2023,SE,FT,Data Engineer,US,100.0,US,M,172600
2268,2022,EN,FT,Data Engineer,US,,US,M,135000
2079,2022,SE,FT,Data Engineer,US,100.0,US,M,216000
861,2023,EX,FT,Data Engineer,US,100.0,US,M,239000
2828,2022,MI,FT,Data Engineer,US,,US,M,150000
798,2023,EX,FT,Data Engineer,US,,US,M,106500
692,2023,SE,FT,Data Engineer,US,,US,M,90700
1387,2023,MI,FT,Machine Learning Engineer,US,100.0,US,L,110000
470,2023,MI,FT,Data Engineer,US,,US,M,75000
335,2023,EN,FT,Data Scientist,US,100.0,US,M,71907
822,2023,SE,FT,Data Scientist,US,,US,M,210550
125,2023,SE,FT,Data Engineer,US,,US,M,185900
2613,2022,SE,FT,Data Scientist,US,,US,M,129300
1932,2022,EX,FT,Data Engineer,US,100.0,US,M,310000
3069,2022,SE,FT,Data Engineer,US,100.0,US,M,210000
1419,2023,SE,FT,Machine Learning Engineer,US,,US,M,220000
509,2023,SE,FT,Data Analyst,US,,US,M,148700
2600,2022,SE,FT,Data Scientist,US,100.0,US,M,185000
1789,2023,SE,FT,Data Scientist,US,,US,M,120000
1678,2023,SE,FT,Data Scientist,US,100.0,US,M,198200
2128,2022,EN,FL,Data Analytics Consultant,BE,100.0,US,S,50000
1606,2023,EX,FT,Data Scientist,US,,US,M,200000
760,2023,SE,FT,Data Operations Engineer,US,100.0,US,M,136850
1878,2022,SE,FT,Data Analyst,US,100.0,US,M,149000
2592,2022,MI,FT,Data Analyst,US,,US,M,85000
2198,2022,MI,FT,Data Engineer,US,,US,M,95000
1082,2023,SE,FT,Machine Learning Engineer,US,,US,M,126000
127,2023,SE,FT,Data Engineer,US,,US,M,252000
1359,2023,SE,FT,Data Scientist,US,100.0,US,M,156400
2414,2022,MI,FT,Data Analyst,US,,US,M,160000
252,2023,SE,FT,Data Analyst,US,,US,M,135000
2578,2021,EN,FT,Power BI Developer,IN,50.0,IN,L,5409
280,2023,SE,FT,Applied Scientist,US,100.0,US,M,205000
3207,2022,SE,FT,Machine Learning Engineer,US,,US,M,164996
3428,2022,MI,FT,Applied Data Scientist,US,100.0,US,L,157000
411,2023,EX,FT,Data Architect,US,,US,M,180000
1399,2023,SE,FT,Applied Scientist,US,,US,M,180000
630,2023,SE,FT,Data Engineer,US,,US,L,105700
2655,2022,SE,FT,Principal Data Architect,IN,100.0,IN,L,38154
2233,2022,SE,FT,Data Architect,US,100.0,US,M,175000
3455,2020,MI,FT,Product Data Analyst,HN,,HN,S,20000
3316,2022,SE,FT,Data Engineer,US,100.0,US,M,180000
2360,2022,SE,FT,Data Engineer,US,,US,M,191200
2088,2022,SE,FT,Data Engineer,US,,US,M,130000
1631,2023,SE,FT,ML Engineer,US,100.0,US,M,234100
3246,2022,SE,FT,Data Analyst,US,100.0,US,M,124190
932,2023,MI,FT,Data Engineer,GB,,GB,M,127599
285,2023,SE,FT,Data Scientist,US,,US,M,160000
2602,2022,SE,FT,Data Engineer,US,,US,M,185900
516,2023,EN,FT,Research Engineer,US,,US,M,120000
1380,2023,SE,FT,Machine Learning Engineer,US,,US,M,150000
2769,2022,SE,FT,Data Scientist,US,100.0,US,M,141525
3128,2022,MI,FT,Data Scientist,US,100.0,US,L,153000
34,2023,SE,FT,Computer Vision Engineer,US,,US,M,184590
3307,2022,SE,FT,Data Analyst,US,100.0,US,M,109280
581,2023,EN,FT,Data Scientist,US,,US,M,190000
135,2023,MI,FT,Data Engineer,US,100.0,US,M,100000
3408,2022,SE,FT,Machine Learning Engineer,AE,100.0,AE,S,120000
862,2023,SE,FT,Data Analyst,US,,US,M,125000
1677,2023,SE,FT,Data Scientist,US,100.0,US,M,297300
3253,2022,SE,FT,Data Scientist,US,,US,L,120000
1080,2023,SE,FT,Data Engineer,US,,US,M,126000
3731,2020,MI,FT,Data Scientist,FR,50.0,LU,S,62726
1684,2023,SE,FT,Applied Scientist,US,100.0,US,M,230000
3214,2022,MI,FT,Data Engineer,ES,100.0,ES,M,63040
2844,2022,SE,FT,ETL Developer,US,100.0,US,M,63000
3675,2021,EX,CT,Principal Data Scientist,US,100.0,US,S,416000
3174,2022,MI,FT,Machine Learning Engineer,FR,100.0,DE,M,84053
2521,2022,SE,FT,Data Engineer,US,,US,M,180000
1307,2023,SE,FT,Data Scientist,US,,US,M,82365
1418,2023,SE,FT,Data Scientist,US,,US,M,134000
2418,2022,SE,FT,Data Engineer,US,100.0,US,M,128500
587,2023,SE,FT,Data Engineer,US,,US,M,150000
1779,2023,SE,FT,Data Scientist,CA,,CA,M,113000
3366,2022,MI,FT,Data Scientist,US,100.0,US,M,160000
350,2023,SE,FT,Data Engineer,US,,US,M,221000
724,2023,SE,FT,Analytics Engineer,US,100.0,US,M,275300
286,2023,SE,FT,Data Engineer,US,100.0,US,M,219535
3601,2021,SE,FT,Big Data Architect,CA,50.0,CA,M,99703
374,2023,SE,FT,Data Engineer,US,,US,M,150000
3361,2022,SE,FT,Data Scientist,US,100.0,US,M,150000
1368,2023,SE,FT,Data Analytics Manager,US,,US,M,204500
3160,2022,SE,FT,Data Analyst,US,100.0,US,M,90320
2650,2022,EN,FT,BI Data Analyst,US,100.0,US,L,57000
3350,2022,MI,FT,Data Engineer,US,,US,M,206699
807,2023,SE,FT,Data Engineer,US,,US,M,120000
1939,2022,SE,FT,Data Engineer,US,,US,M,78000
110,2023,SE,FT,Data Engineer,US,,US,M,133800
1916,2022,MI,FT,Data Scientist,US,,US,M,100000
3071,2022,EN,FT,Data Analyst,US,100.0,US,S,55000
1855,2022,SE,FT,Data Scientist,US,100.0,US,M,272550
3590,2021,SE,FT,Research Scientist,PT,50.0,PT,L,60757
2230,2022,SE,FT,Data Scientist,US,100.0,US,M,175000
2231,2022,SE,FT,Data Scientist,US,100.0,US,M,145000
1318,2023,SE,FT,Data Scientist,US,,US,M,140800
1689,2023,MI,FT,Data Analyst,US,,US,M,100000
3433,2022,MI,FT,Data Scientist,CA,100.0,CA,M,67597
1528,2023,EN,FT,AI Developer,BA,50.0,BA,S,120000
3056,2022,MI,FT,Data Analyst,US,,US,M,144100
3320,2022,SE,FT,Data Scientist,US,100.0,US,M,176000
1937,2022,SE,FT,Machine Learning Engineer,US,,US,M,135000
3229,2022,MI,FT,Machine Learning Scientist,US,100.0,US,L,112300
2381,2022,EN,FT,Machine Learning Scientist,IT,100.0,DE,S,34672
672,2023,SE,FT,Research Engineer,US,,US,M,175000
2589,2022,SE,FT,Product Data Scientist,IN,100.0,SG,L,8000
1930,2022,SE,FT,Applied Scientist,US,100.0,US,M,192000
91,2023,SE,FT,Data Scientist,ES,,ES,M,48289
65,2023,SE,FT,Data Engineer,US,,US,M,176000
529,2023,SE,FT,Machine Learning Engineer,US,100.0,US,M,216000
594,2023,SE,FT,Data Engineer,US,100.0,US,M,130000
1524,2023,MI,FT,Data Analyst,US,,US,M,80000
454,2023,MI,FT,Data Analyst,GB,,GB,M,54685
2260,2022,SE,FT,Data Engineer,US,100.0,US,M,110000
476,2023,SE,FT,Data Engineer,US,,US,M,223250
2603,2022,SE,FT,Data Engineer,US,,US,M,129300
2809,2022,SE,FT,Data Engineer,US,100.0,US,M,105000
2536,2022,SE,FT,Data Scientist,US,,US,L,202800
1481,2023,EN,FT,Data Scientist,US,,US,M,74540
1213,2023,SE,FT,Data Analyst,US,,US,M,227000
2497,2022,SE,FT,Data Analyst,US,100.0,US,M,100000
175,2023,SE,FT,Data Analyst,CF,100.0,CF,M,54685
1646,2023,SE,FT,Data Engineer,US,100.0,US,M,114000
2150,2022,MI,FT,Data Scientist,DE,,DE,M,64090
2322,2022,SE,FT,Data Engineer,US,100.0,US,M,138750
1933,2022,EX,FT,Data Engineer,US,100.0,US,M,239000
753,2023,MI,FT,Analytics Engineer,US,,US,M,185700
3091,2022,SE,FT,Data Specialist,US,100.0,US,L,221300
2310,2022,SE,FT,Data Engineer,US,,US,M,135000
1413,2023,SE,FT,Data Analyst,US,,US,M,180180
3370,2022,SE,FT,Data Engineer,US,100.0,US,M,154000
3517,2020,SE,FT,Data Scientist,GR,100.0,US,L,68428
2888,2022,MI,FT,Data Engineer,GR,100.0,GR,M,84053
3231,2022,MI,FT,Data Science Manager,US,100.0,US,M,159000
501,2023,SE,FT,Data Scientist,US,,US,M,225000
1772,2023,SE,FT,Data Analyst,US,100.0,US,M,155000
2143,2022,SE,FT,Data Scientist,US,100.0,US,M,140000
2296,2022,SE,FT,Data Analyst,US,,US,M,177000
212,2023,SE,FT,Machine Learning Engineer,US,,US,M,172200
466,2023,MI,FT,Data Architect,US,,US,M,106500
1679,2023,SE,FT,Data Engineer,US,100.0,US,M,202000
2318,2022,SE,FT,Data Engineer,US,100.0,US,M,138750
3618,2021,EN,FT,Data Engineer,US,100.0,US,L,72500
2535,2022,SE,FT,Data Engineer,US,,US,M,117000
2170,2022,SE,FT,Data Analyst,US,,US,M,105000
3106,2022,SE,FT,Machine Learning Engineer,US,100.0,US,M,100000
304,2023,SE,FT,Data Engineer,US,,US,M,179000
559,2023,MI,FT,Data Scientist,IE,,IE,M,96578
3472,2022,MI,FT,Data Scientist,RU,100.0,US,S,48000
